@relation mfeat

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute binaryClass {P,N}

@data
0.023983,1.054049,13.431503,42.780304,51.612431,456.945898,290.411984,0.021318,1.417557,19.59922,75.827152,63.198213,102.794367,0.121801,3.567015,19.580127,41.485673,197.120699,474.21699,0.17814,6.083355,46.104144,60.782714,82.396764,0.465723,6.117941,52.655805,97.418553,409.05593,0.907261,17.528159,47.848456,50.552583,0.960252,27.88135,227.213556,21.784474,3.193717,24.521964,23.478614,6.277803,166.357768,440.641323,5.933913,15.879262,49.59799,592.095117,P
0.032196,1.533674,17.040598,44.3598,96.664548,486.944102,212.113109,0.092537,1.412421,9.743058,47.603129,56.717499,45.834692,0.180053,4.638461,17.572912,26.842224,246.147858,381.538037,0.164233,3.030041,34.979631,74.567731,45.257459,0.618638,4.784389,52.56428,82.102916,386.117726,0.462452,14.852229,69.643114,21.00829,0.673985,30.625151,242.086903,70.306905,2.890005,38.063045,9.567544,7.176755,186.740689,377.174522,9.447108,17.739889,57.049616,555.727681,P
0.02423,0.56283,1.004124,26.497916,90.547932,450.530373,213.718285,0.006914,0.434231,5.07023,16.466379,42.649751,61.009456,0.063927,0.414347,9.28452,48.391787,175.121011,401.120764,0.05306,1.539259,9.84624,23.8317,82.711086,0.078605,3.053022,52.312433,120.619811,358.021922,0.226431,3.709734,7.863381,64.827023,0.559357,27.820483,241.333953,3.11629,0.674308,2.654085,27.954486,6.302814,171.623705,429.372893,0.872211,3.316092,50.550271,568.841518,P
0.006487,0.887043,15.673806,55.898698,106.616172,487.70726,179.413939,0.149345,3.466596,13.851243,37.604777,66.468037,53.046794,0.110885,4.506218,26.126019,5.564236,256.418831,342.090304,0.425105,3.685244,30.414285,36.98835,75.750095,0.624298,8.133126,40.642397,83.218277,369.960617,0.497978,13.935423,59.289473,53.05512,1.262896,25.734729,249.105634,73.742558,2.830018,39.117342,19.282288,6.208475,194.533329,376.921507,10.505707,19.326089,59.831929,566.237212,P
0.055838,1.2723,30.191951,103.955588,92.207946,499.082567,202.954764,0.11956,3.166329,10.972052,2.462839,66.376914,91.940477,0.149015,8.50358,54.756645,26.148759,253.712587,424.817556,0.402622,3.141343,11.075347,5.582,90.777547,1.160143,18.416176,27.323095,69.129116,452.694569,0.443243,6.702751,33.340364,57.507216,3.004019,16.209229,231.058602,126.590326,1.506067,25.390341,17.073253,3.832261,179.130263,348.141903,7.146922,9.9377,54.707005,548.936539,P
0.018168,1.070447,15.40613,60.902045,102.194714,363.372199,166.539494,0.051659,0.171422,14.989432,76.897235,126.769517,204.950921,0.131077,4.517098,31.95399,79.37354,183.51575,305.945302,0.018437,5.145216,58.274274,105.004308,167.183044,0.631702,10.568817,53.242894,99.840355,293.161883,0.815669,24.905595,107.777169,72.909438,1.693826,23.330399,193.058262,17.164185,4.844394,62.367613,46.846281,4.869115,142.723678,352.133883,15.846662,56.559075,42.985768,485.750434,P
0.083865,1.948612,11.340758,17.341043,72.473022,432.11597,181.018971,0.122913,2.428894,11.054408,7.71682,92.852573,105.709156,0.229118,3.064012,11.225609,58.874221,219.202676,296.836123,0.332757,4.523495,18.407496,31.733077,60.482212,0.419175,5.710038,80.384155,73.928561,289.227036,0.798111,10.710592,28.22013,33.9997,1.167727,44.011385,225.948903,20.289402,2.397837,22.879214,23.110203,10.136772,175.866423,358.788986,6.74105,22.737875,54.065878,504.207635,P
0.065,2.302857,17.907958,24.520612,65.535324,392.12636,116.750513,0.053276,0.752702,12.543517,39.586985,13.686482,16.399882,0.268301,4.905126,13.759918,68.386673,153.234158,226.98151,0.112192,4.543132,32.825308,32.274715,6.567505,0.66393,6.210095,90.36699,153.848116,241.508912,0.749795,14.704503,43.187816,8.725705,1.219582,48.520714,290.992857,6.030728,2.954427,27.17883,17.392916,11.049326,210.707299,377.677835,7.238131,21.638179,63.126648,520.832428,P
0.016674,0.216146,7.04579,59.723449,87.248756,425.388436,306.293522,0.027601,0.653319,3.728842,34.029459,16.18494,43.724095,0.022797,1.851171,27.86781,29.17736,144.354422,542.607941,0.073534,1.154343,21.235411,11.126035,45.517711,0.238757,8.498866,13.033033,128.11469,479.62001,0.171323,8.007449,13.872598,57.236717,1.285449,7.832905,225.358908,74.929241,1.436182,8.214606,57.08329,1.942866,154.182313,396.266923,2.081111,37.732786,44.517223,554.073532,P
0.022202,0.790838,10.225472,57.305818,113.274853,526.315883,204.526537,0.01767,0.801647,5.780003,9.839087,44.010413,79.744386,0.095925,2.962782,27.772314,24.682932,294.053742,489.450292,0.093371,1.418154,4.993522,10.607799,81.725828,0.410827,8.947194,29.654417,32.775029,529.743876,0.176401,3.194702,31.177918,57.383939,1.427647,20.107226,200.15166,177.664034,0.743387,21.027475,33.982155,5.011292,163.095688,328.773278,5.606313,22.860445,50.594323,546.817127,P
0.152557,3.56193,23.794728,53.012433,29.693484,418.446386,98.319315,0.036704,0.29583,4.207708,19.883175,17.87011,5.775024,0.435607,7.417389,43.023129,115.193834,204.655889,201.934584,0.047316,1.699597,14.946094,21.553833,17.977622,1.093982,18.012696,128.009453,108.430884,251.134337,0.299077,6.617323,22.972445,22.59023,3.335726,66.927897,265.334839,60.143629,1.337558,13.953963,10.479158,15.189358,203.860753,277.568689,3.705005,5.207686,62.70784,434.469122,P
0.061144,1.904529,20.616313,93.784955,184.123216,526.619025,128.843665,0.074592,2.176275,15.224165,26.046253,56.21809,77.584732,0.23576,6.02221,44.278705,69.19204,302.305004,378.753083,0.283345,4.889687,16.807353,32.813168,50.795138,0.84331,13.925526,30.513698,45.741465,458.568997,0.753069,6.858709,10.824143,27.45236,2.183912,19.621256,241.789867,141.754962,1.325222,2.843964,13.012782,5.147806,197.937847,374.615225,1.046254,5.924376,61.902946,607.744291,P
0.082391,2.004235,22.103848,64.784208,58.524533,354.597538,105.714699,0.123292,1.967779,17.451438,48.863332,81.649725,61.219403,0.248776,6.59828,41.796396,84.148141,127.151886,186.901148,0.264835,5.380005,24.18706,45.881099,92.860856,0.93928,16.051161,92.789648,151.933884,152.899125,0.806974,7.997913,21.515409,62.090991,2.843741,48.490633,273.450839,124.367646,1.341061,10.652105,47.132933,10.981043,195.770106,486.692387,2.942661,51.999141,58.402288,591.502531,P
0.05732,1.706174,24.054953,68.689202,116.205775,493.878739,213.432191,0.207409,3.862243,18.461965,23.07882,96.177088,65.865006,0.21855,7.379643,39.232321,15.314347,291.452312,431.733727,0.513679,6.185169,34.195368,22.836967,70.778784,1.072712,14.142333,25.846359,51.434961,483.699684,0.999007,18.808525,76.853353,20.834818,2.435717,19.271726,222.775963,170.964345,4.144232,55.363543,41.250127,4.922925,183.837567,324.733432,15.402224,54.793848,57.746787,554.889994,P
0.031656,1.084505,9.272401,18.672088,54.466819,408.296729,307.386145,0.023372,0.974302,14.196371,53.141812,51.449098,36.439861,0.123833,2.508038,10.210151,37.954227,152.396136,460.023436,0.124759,4.463197,35.076307,51.589699,42.306887,0.332361,3.91768,53.200533,123.029172,383.988309,0.672445,13.922575,50.695125,34.971448,0.700423,28.374908,230.104944,25.113873,2.5954,28.33687,23.97194,6.385396,161.854181,391.671589,7.065594,23.135202,47.493274,526.279242,P
0.025428,2.585058,30.365926,91.577872,174.534955,552.367105,103.280243,0.015341,1.851604,16.56285,31.580964,49.186402,6.43411,0.314922,8.929257,46.847714,55.201492,362.413009,364.733887,0.2559,5.940609,19.545749,40.620772,40.598166,1.255731,15.467063,19.102259,36.42481,489.148908,0.974404,8.13196,23.959668,39.738559,2.495286,16.839892,206.676266,226.178483,1.599976,9.661548,20.144359,4.657677,183.759594,264.415644,2.024346,18.057255,59.081584,517.43341,P
0.025948,1.17229,14.563206,52.356285,90.0097,422.620974,153.278722,0.071196,2.779127,25.885872,38.369893,70.85018,155.637466,0.134831,3.841216,23.098215,38.678612,199.59581,324.431261,0.350821,8.00048,26.195734,30.180528,103.355695,0.50289,7.412877,58.413039,91.95596,338.345892,1.195541,10.908109,6.990919,47.065109,1.218829,32.984195,233.036793,55.363775,2.118473,3.864312,29.045914,7.66588,175.469964,347.615801,1.479859,26.545273,53.127378,506.135,P
0.052587,1.2284,8.34586,28.386646,76.372655,498.254706,272.486257,0.050464,0.837638,10.632671,33.529602,56.223035,21.196103,0.143731,2.293535,14.280392,53.7352,265.456587,479.379773,0.121303,3.684648,24.433925,41.02829,37.385515,0.311804,5.65826,70.531787,53.933983,467.715785,0.591938,10.473581,28.756374,33.395993,1.052737,38.352332,215.143244,117.7284,2.060576,15.865821,11.098942,8.78416,170.490939,351.837971,4.159944,8.026848,52.494122,539.73367,P
0.011993,0.145739,0.623762,3.172728,41.91499,345.810678,218.212522,0.034699,0.840713,6.557981,21.628926,48.747548,76.953743,0.015127,0.221511,7.106299,63.28498,69.782516,349.510235,0.102409,1.806071,7.866788,24.078548,56.18893,0.048627,3.896556,70.497241,205.871876,278.874072,0.24629,1.796813,15.491751,19.339043,0.782451,35.891257,295.837458,70.090526,0.194168,9.67362,32.759905,7.939892,196.401643,477.588015,2.669683,38.09457,56.401454,591.690333,P
0.015276,0.601987,9.170571,39.018385,77.135275,431.920017,283.075048,0.056699,1.274533,7.948257,40.392468,26.285757,13.669337,0.072134,2.530872,18.79714,42.332889,156.310081,458.388883,0.157358,2.732875,30.002606,44.768562,31.815868,0.340262,6.137022,48.538076,142.905177,377.107652,0.435759,12.59476,52.429269,29.065672,0.993807,25.913756,257.376093,29.421867,2.422016,30.540224,27.703704,5.873473,180.096077,501.709591,7.743996,23.486568,52.781986,642.739279,P
0.050235,2.554206,27.115919,60.80675,78.110926,433.054611,183.107932,0.15182,2.423465,21.215818,88.953482,87.348987,87.619276,0.303755,7.748337,29.288199,32.551248,209.813188,365.15126,0.309528,6.863331,58.403738,94.019956,57.322224,1.070831,9.420536,52.975052,98.246801,395.164672,1.057929,23.465677,78.886934,57.82651,1.505351,29.679602,252.333239,105.070894,4.44485,42.180025,37.9721,6.84742,191.972516,333.73162,10.494184,26.85351,58.512916,523.30676,P
0.035984,1.924628,22.049914,47.133527,29.797011,369.515509,120.82475,0.018406,0.585772,7.134279,34.452617,93.437243,106.097718,0.217315,5.857161,23.307132,75.39829,116.898335,272.429826,0.072293,1.968853,14.616697,62.014601,46.837538,0.766197,7.655606,73.64218,169.479614,251.995555,0.272233,4.309633,33.904812,67.230386,1.238067,35.982935,277.659382,55.555214,0.66201,13.163047,79.547759,7.811535,191.629252,452.151637,2.647717,54.554627,55.996885,576.16583,P
0.010563,0.635433,14.772528,63.844441,133.50617,434.85166,180.094653,0.045029,1.025626,8.478032,23.34622,25.5131,81.223718,0.072715,3.871237,27.628616,34.677728,197.785089,339.63875,0.121268,2.513294,16.780226,16.342672,84.433021,0.500584,8.018225,13.903003,82.159412,300.177051,0.36914,7.204764,24.321715,78.123273,1.17397,11.722044,206.959772,31.877436,1.411802,15.849548,65.989813,3.075213,153.221641,441.194856,4.229435,43.605069,45.829479,568.415512,P
0.023362,0.385725,5.111697,16.089126,69.50329,453.454908,326.62283,0.055866,1.166815,5.54518,9.585031,16.380281,33.963218,0.049794,1.586976,15.640485,50.551678,196.321437,503.116378,0.143498,1.731115,5.898037,15.844773,21.566706,0.232927,6.733235,65.101881,94.910218,430.389879,0.258955,2.228145,12.716878,4.617904,1.241984,34.715927,222.919055,48.80989,0.402115,6.291835,8.108173,7.844306,163.322635,400.587762,1.460002,8.80967,48.695931,551.493098,P
0.020324,1.451935,15.600436,40.56887,132.949774,515.644875,147.330142,0.050829,1.144658,4.388487,6.127894,41.644977,69.43539,0.16772,4.267581,16.900246,30.383588,275.084457,387.56718,0.135943,1.033888,11.572832,11.741863,75.623837,0.569354,4.780485,39.470722,58.573671,438.960291,0.133789,6.149269,29.02629,52.607483,0.691201,25.155553,226.097389,134.38772,1.316095,19.99928,19.686145,6.11691,178.844217,326.170859,5.416698,0.75313,55.030894,525.822467,P
0.002007,0.3025,7.983612,52.564375,47.494429,347.577774,225.381967,0.034513,0.568911,1.352361,19.876586,53.008485,81.530539,0.035752,2.177216,27.026156,60.694871,83.198386,352.703023,0.067477,0.337795,8.8209,41.327521,35.961165,0.289729,9.015541,62.067134,179.546924,255.439972,0.043425,3.021187,31.518653,8.632896,1.460758,30.791404,254.861931,98.50017,0.537661,15.724651,31.567399,6.716574,167.193741,480.098678,3.700009,27.324247,47.612976,570.445268,P
0.040606,2.044661,20.115211,40.302481,63.297942,452.062472,263.849982,0.025704,0.717053,8.091444,20.538479,19.280443,17.865156,0.231342,5.380302,16.800504,40.234861,193.134861,435.933318,0.091604,2.437968,11.684698,16.519085,23.897255,0.706325,4.76729,54.21595,112.54731,400.065618,0.358551,4.331776,11.9159,20.792545,0.689225,28.726328,240.318156,58.398595,0.782145,5.85091,15.718703,6.435723,174.284789,374.494272,1.392284,11.444775,51.810829,530.975905,P
0.041314,1.000722,13.75987,82.501735,117.727716,419.005303,197.765963,0.072227,1.547142,13.672759,32.767708,76.309731,136.398777,0.119159,3.858658,40.86382,57.619326,170.87803,414.776537,0.194898,4.149498,15.742291,23.796308,99.869866,0.523567,13.127699,36.885021,116.255066,401.76046,0.612362,5.195147,18.055219,52.377031,2.070088,18.147249,223.524223,65.449202,0.86921,13.233661,21.047068,4.092143,158.91198,367.538334,3.675689,32.232643,46.841251,525.03412,P
0.014541,0.619244,9.410732,39.897509,56.123126,343.104608,202.540447,0.012171,0.401217,4.66889,12.3686,15.885701,20.681782,0.070771,2.490172,19.676869,43.555384,77.028691,305.935773,0.050207,1.374078,6.36961,7.670064,11.93798,0.326155,6.694964,53.171317,169.788744,215.252687,0.199354,2.535007,9.862739,10.752578,1.113424,27.509113,246.894901,110.603893,0.488277,6.106236,21.315712,6.097243,162.590841,463.104287,1.578676,18.275952,46.34754,543.325267,P
0.04755,1.580598,18.376003,77.492009,97.874393,469.58034,200.746331,0.016087,0.754307,10.081907,19.683435,46.491813,51.86904,0.183072,5.061787,38.675116,37.729037,193.255426,407.47052,0.092994,2.779827,9.675778,27.091224,31.369502,0.679015,12.545646,42.708931,122.297106,390.591462,0.382649,3.2189,18.363161,10.722553,1.99643,24.018845,255.954572,32.707465,0.542053,9.813676,16.874383,5.589098,184.903257,433.023402,2.468446,17.863782,54.921467,597.985441,P
0.034091,1.164424,19.479074,58.710725,51.247841,390.572452,160.968839,0.158468,2.821553,6.47544,41.059241,114.229152,169.419607,0.143261,5.765547,35.885178,62.766145,160.923601,344.766087,0.354975,1.133916,33.853178,44.978828,127.823825,0.813673,13.120114,69.349595,149.694684,368.812525,0.085181,15.510415,71.206341,38.882637,2.249692,36.05046,277.877078,73.057692,3.145469,47.052053,35.667146,8.115196,200.46567,362.256447,12.563793,50.059107,59.908732,540.685946,P
0.025908,1.059762,13.708032,53.840854,110.428672,484.836583,231.862255,0.02621,0.778679,9.333259,37.84103,43.096979,41.431456,0.121665,3.640113,25.5388,27.039855,239.099583,413.603509,0.092922,2.818037,23.308032,47.209541,26.975197,0.476119,8.309665,45.262571,61.955682,390.726157,0.412833,8.915082,38.235219,19.489119,1.346481,27.027625,207.879814,58.795417,1.627449,19.378043,16.57233,6.395037,159.770347,370.269502,4.619715,12.925418,48.504496,527.381125,P
0.037591,0.792444,13.648322,63.847433,71.011256,438.083455,310.758011,0.007051,0.924034,9.587867,30.813617,62.307693,114.258706,0.099925,4.104496,36.194763,56.540603,184.485899,528.360046,0.115339,2.735834,16.869994,66.817069,116.045079,0.583292,12.661207,55.167267,127.655728,502.472868,0.385697,6.338446,71.379986,40.293956,2.1102,28.394902,263.892011,105.788465,1.161804,40.586209,52.767885,6.388571,192.184831,416.01578,10.168244,70.117602,57.452467,617.752489,P
0.004525,0.080364,1.889597,3.174872,90.818394,466.293469,311.556879,0.039599,0.980122,5.582835,6.299278,5.639383,21.293878,0.011072,0.660207,5.13404,15.039271,194.374554,518.489674,0.12273,1.894764,7.457156,19.114408,10.518646,0.103589,3.081741,40.64148,103.427138,444.815288,0.298933,3.65579,20.60023,24.073197,0.638201,24.342139,228.317712,33.838943,0.757342,11.682134,19.097801,5.738836,165.014687,445.740541,2.937837,9.305585,48.877375,600.562689,P
0.030165,0.996446,10.337334,42.432778,5.605645,294.187126,421.882815,0.024304,0.811317,4.522705,18.533023,29.019977,115.696467,0.114278,2.950217,26.165579,74.451223,41.059498,528.972971,0.093142,1.268541,9.901884,36.529821,55.67258,0.404886,9.469314,72.177457,198.844532,354.607891,0.175255,3.431474,32.410932,20.098634,1.601971,35.207439,270.046543,100.803911,0.583946,16.45673,55.928772,7.642413,175.908977,560.407199,3.851488,48.18847,50.059522,665.323896,P
0.030921,1.221873,22.68662,99.667237,136.47495,448.326401,161.090164,0.056778,1.982423,14.106007,44.394909,50.700211,33.242724,0.139883,6.176374,47.767075,42.414395,212.127304,316.272826,0.248689,4.24682,25.843774,48.53685,60.83711,0.822122,15.023704,8.691389,77.651724,319.466371,0.621433,9.656652,47.099797,39.35609,2.337132,7.968371,208.647469,37.545725,1.744439,26.664095,29.919603,2.244306,156.914476,352.601657,6.727524,36.335651,47.289543,499.668533,P
0.074942,1.918695,21.096804,73.433537,131.25595,508.415776,191.466266,0.058512,0.998648,6.937035,37.158735,88.662157,120.466733,0.237692,6.29221,40.246498,39.507656,294.303572,390.256027,0.121644,1.589123,23.353381,44.917726,103.418321,0.896926,14.319311,52.178361,39.169954,417.59883,0.190642,9.649178,39.031805,38.615694,2.449767,32.135769,225.445606,88.54278,1.881579,24.359244,23.402668,7.813243,185.849808,401.094804,6.498286,38.38768,58.261421,605.142108,P
0.023406,0.479448,1.988049,18.273727,120.532537,438.163427,255.527424,0.046228,2.395765,20.93022,48.521617,14.473243,24.342929,0.054697,0.530889,7.579124,25.874019,169.746247,447.582124,0.29556,6.613518,33.188582,34.569977,20.916301,0.07154,2.898068,32.729903,123.198135,378.379965,0.99765,13.510248,35.883093,26.750857,0.547631,21.192681,244.349445,24.481681,2.564702,20.313488,21.970078,5.172138,174.155167,498.72889,5.126541,11.614187,51.415541,642.439538,P
0.070105,1.711052,12.525172,36.873797,28.473619,398.270902,230.075248,0.122579,2.338867,12.303687,23.064042,63.907622,94.677194,0.201055,3.698756,28.559067,91.369129,165.32757,319.801717,0.303832,3.981641,13.234498,29.724137,47.557864,0.527375,11.576568,100.04983,119.365772,260.412539,0.619543,5.408475,6.923559,27.387071,2.091472,51.182554,249.381698,47.597431,1.075585,4.423437,22.252262,11.41158,182.466029,428.990692,1.719248,18.527354,54.737249,549.209756,P
0.059356,1.659319,24.301369,79.134288,121.727756,531.483896,201.9069,0.11906,1.769203,3.549828,23.416989,16.645618,32.012141,0.204551,6.894828,41.34523,40.95258,285.919201,417.293098,0.231185,1.312065,15.949197,22.207718,9.391564,0.947896,14.095874,51.885543,59.840927,441.459079,0.224362,6.581558,21.47513,20.471983,2.340688,30.906134,244.077222,96.638652,1.27217,12.406673,24.081242,7.407043,194.546622,405.874604,3.220046,14.583367,60.175601,612.684991,P
0.047364,0.207179,20.788684,88.723051,112.948931,510.523919,115.068435,0.12158,3.360196,9.580664,38.847595,127.472024,95.819019,0.032388,6.272989,51.24247,34.510196,306.769226,335.755429,0.431808,2.55853,39.048163,52.632905,102.292761,0.897667,18.226572,11.667946,44.493486,423.778613,0.338945,19.152449,74.07031,53.052473,3.080958,8.821504,198.922919,166.176532,4.011736,52.663095,10.888714,2.336462,166.916019,280.478512,14.689996,34.079677,52.550437,496.797909,P
0.039285,0.56623,22.03988,112.416866,141.383981,470.064663,168.138967,0.045749,2.016602,12.779795,10.913879,74.281671,69.437388,0.067431,6.031873,55.145267,64.965979,230.061499,377.40576,0.253086,3.537778,2.476076,26.659629,65.045622,0.804915,17.562205,25.803903,67.663571,402.247744,0.486955,2.851597,30.078068,40.2935,2.750813,9.704587,210.043628,96.856238,0.736629,21.455985,24.137203,2.084868,160.240148,339.277174,5.951925,22.646276,48.517095,516.305533,P
0.029815,1.05602,11.512475,49.991791,58.963801,400.80059,294.633955,0.010716,0.667758,7.678159,25.278338,13.62178,15.200598,0.118899,3.09843,25.697098,72.555381,124.201324,430.680951,0.084497,2.392634,16.933538,18.555569,37.663353,0.40888,8.521565,64.554943,148.475923,308.32934,0.359436,6.816706,23.783942,35.084617,1.375502,30.846908,240.894066,94.758943,1.285705,14.444975,15.71226,6.631859,163.206568,521.521965,3.745301,6.492354,47.078827,623.637504,P
0.056267,1.48074,14.426055,47.037805,78.556714,439.47582,227.075447,0.026722,0.499193,8.777332,37.441459,82.017513,60.628333,0.172233,4.043425,27.517931,74.109838,187.421722,414.483497,0.065358,2.620516,20.174998,56.586815,34.804023,0.550501,9.959916,74.23549,105.150223,395.236312,0.3819,7.142834,30.698628,6.415097,1.700375,37.554849,231.222542,72.896755,1.245458,11.644392,18.26647,8.327158,168.524707,344.466622,2.295667,19.112793,50.225474,500.223457,P
