S1_Temp,S2_Temp,S1_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2_Slope,S6_PIR,S7_PIR,target
26.19,27.31,164,70,0.79,0.31,0.28,0.16,1.79615384615,0,1,1
26.19,27.31,164,70,0.18,0.16,0.68,0.19,1.73846153846,1,1,1
26.19,27.31,163,70,0.13,0.13,0.2,0.79,1.65769230769,1,1,1
26.19,27.25,163,70,1.14,0.79,2.74,0.73,1.50384615385,1,1,1
26.19,27.38,162,70,1.56,1.62,3.4,1.03,1.22692307692,1,1,1
26.19,27.31,161,70,0.77,0.94,2.83,0.12,0.876923076923,1,1,1
26.19,27.25,158,70,0.69,0.29,0.62,0.64,0.507692307692,1,0,1
26.19,27.31,160,59,0.9,1.02,2.62,0.61,0.223076923077,1,1,1
26.19,27.25,19,60,0.42,3.03,3.67,0.64,-0.0692307692308,1,1,0
26.19,27.06,19,59,2.32,2.08,1.64,0.1,-0.226923076923,1,1,0
26.19,26.94,19,60,0.19,0.18,0.32,0.08,-0.303846153846,0,1,0
26.19,26.88,19,60,0.1,0.11,0.11,0.06,-0.346153846154,0,0,0
26.19,26.88,20,62,0.07,0.05,0.06,0.06,-0.3,0,0,0
26.13,26.81,19,61,0.08,0.05,0.06,0.06,-0.211538461538,0,0,0
26.19,26.81,19,61,0.07,0.05,0.09,0.06,-0.176923076923,0,0,0
26.19,26.81,19,60,0.08,0.05,0.06,0.06,-0.1,0,0,0
26.19,26.75,19,59,0.07,0.05,0.06,0.06,0.0230769230769,0,0,0
26.19,26.75,18,59,0.07,0.05,0.06,0.06,0.05,0,0,0
26.19,26.69,18,59,0.07,0.05,0.07,0.06,0.173076923077,0,0,0
26.19,26.63,18,59,0.07,0.05,0.06,0.06,0.3,0,0,0
26.13,26.63,18,59,0.08,0.05,0.05,0.06,0.338461538462,0,0,0
26.13,26.56,18,59,0.07,0.05,0.06,0.07,0.380769230769,0,0,0
26.13,26.56,19,61,0.09,0.09,0.1,0.07,0.373076923077,0,0,0
26.13,26.56,19,62,0.1,0.08,0.07,0.09,0.311538461538,0,0,0
26.06,26.56,19,62,0.06,0.05,0.11,0.06,0.384615384615,0,0,0
26.13,26.56,19,61,0.07,0.05,0.07,0.06,0.496153846154,0,0,0
26.06,26.56,19,61,0.07,0.05,0.06,0.06,0.6,0,0,0
26.13,26.56,19,60,0.08,0.04,0.06,0.07,0.65,0,0,0
26.13,26.5,19,59,0.09,0.07,0.09,0.06,0.65,0,0,0
26.13,26.5,19,60,0.1,0.05,0.06,0.07,0.553846153846,0,0,0
26.06,26.5,19,61,0.07,0.1,0.2,0.06,0.407692307692,0,0,0
26.13,26.44,19,61,0.07,0.05,0.06,0.07,0.161538461538,0,0,0
26.06,26.44,19,60,0.13,0.05,0.07,0.08,-0.180769230769,0,0,0
26.06,26.44,18,59,0.07,0.14,0.21,0.17,-0.519230769231,0,0,0
26.06,26.44,18,60,0.56,0.41,0.71,0.06,-0.707692307692,1,1,0
26.06,26.44,18,59,0.07,0.11,0.16,0.06,-0.788461538462,0,0,0
26.06,26.5,18,59,0.07,0.05,0.06,0.06,-0.996153846154,0,0,0
26.06,26.44,18,59,0.07,0.05,0.07,0.05,-1.22692307692,0,0,0
26.06,26.44,18,59,0.08,0.05,0.06,0.06,-1.51923076923,0,0,0
26.06,26.38,18,60,0.07,0.05,0.06,0.06,-1.86538461538,0,0,0
26.06,26.38,18,60,0.07,0.05,0.07,0.06,-2.25769230769,0,0,0
26.06,26.38,19,60,0.08,0.04,0.06,0.06,-2.68846153846,0,0,0
26.06,26.38,19,61,0.09,0.11,0.1,0.09,-3.2,0,0,0
26.06,26.38,19,61,0.08,0.11,0.1,0.09,-3.68846153846,0,0,0
26.06,26.38,19,61,0.07,0.1,0.09,0.09,-4.19615384615,0,0,0
26.06,26.38,18,60,0.07,0.07,0.07,0.09,-4.76923076923,0,0,0
26.06,26.31,18,59,0.07,0.05,0.06,0.06,-5.25769230769,0,0,0
26.06,26.31,18,59,0.07,0.05,0.05,0.06,-5.70384615385,0,0,0
26.06,26.31,18,58,0.1,0.12,0.11,0.06,-6.01153846154,0,0,0
26.06,26.31,17,57,0.08,0.05,0.06,0.07,-6.17692307692,0,0,0
26.0,26.31,17,57,0.07,0.05,0.06,0.07,-6.28846153846,0,0,0
26.0,26.25,17,56,0.07,0.05,0.06,0.07,-6.29615384615,0,0,0
26.0,26.25,17,56,0.06,0.05,0.05,0.07,-6.29615384615,0,0,0
26.06,26.25,17,56,0.07,0.05,0.07,0.06,-6.24230769231,0,0,0
26.0,26.25,18,59,0.07,0.05,0.06,0.06,-6.13846153846,0,0,0
26.0,26.25,17,59,0.08,0.05,0.06,0.06,-5.93846153846,0,0,0
26.0,26.25,17,58,0.07,0.05,0.07,0.07,-5.73846153846,0,0,0
26.0,26.19,17,58,0.08,0.05,0.07,0.06,-5.54230769231,0,0,0
26.0,26.19,17,58,0.07,0.05,0.06,0.06,-5.25769230769,0,0,0
26.0,26.25,17,58,0.07,0.05,0.06,0.06,-4.83461538462,0,0,0
26.0,26.19,17,58,0.07,0.04,0.07,0.06,-4.31923076923,0,0,0
26.0,26.13,17,58,0.08,0.07,0.06,0.06,-3.90384615385,0,0,0
26.0,26.19,17,59,0.07,0.05,0.08,0.06,-3.49615384615,0,0,0
26.0,26.19,17,58,0.07,0.05,0.06,0.06,-3.15,0,0,0
26.0,26.19,17,57,0.07,0.05,0.07,0.06,-2.82307692308,0,0,0
26.0,26.19,17,57,0.06,0.05,0.07,0.07,-2.52307692308,0,0,0
26.0,26.13,17,58,0.07,0.07,0.06,0.06,-2.35,0,0,0
26.0,26.19,17,58,0.06,0.05,0.07,0.06,-2.21153846154,0,0,0
26.0,26.19,16,57,0.07,0.05,0.06,0.06,-2.16153846154,0,0,0
25.94,26.13,17,57,0.08,0.06,0.09,0.06,-2.15384615385,0,0,0
26.0,26.13,17,58,0.06,0.08,0.1,0.08,-2.28461538462,0,0,0
25.94,26.13,17,58,0.08,0.07,0.07,0.06,-2.50384615385,0,0,0
26.0,26.13,17,58,0.08,0.05,0.07,0.08,-2.76153846154,0,0,0
26.0,26.13,16,57,0.08,0.05,0.07,0.08,-2.91153846154,0,0,0
26.0,26.13,16,58,0.06,0.05,0.07,0.06,-3.09615384615,0,0,0
25.94,26.13,16,58,0.07,0.04,0.07,0.07,-3.31538461538,0,0,0
26.0,26.13,16,57,0.08,0.05,0.06,0.06,-3.47307692308,0,0,0
26.0,26.13,16,57,0.07,0.05,0.06,0.06,-3.66538461538,0,0,0
25.94,26.13,16,56,0.07,0.05,0.06,0.07,-3.84230769231,0,0,0
25.94,26.13,16,55,0.07,0.05,0.05,0.06,-3.90769230769,0,0,0
25.94,26.13,15,54,0.07,0.05,0.06,0.06,-3.95769230769,0,0,0
25.94,26.06,15,54,0.07,0.05,0.06,0.06,-3.99230769231,0,0,0
25.94,26.13,15,54,0.07,0.05,0.06,0.06,-3.91923076923,0,0,0
25.94,26.06,15,54,0.07,0.05,0.06,0.07,-3.78846153846,0,0,0
25.94,26.06,15,54,0.07,0.05,0.07,0.06,-3.64615384615,0,0,0
25.94,26.06,15,54,0.07,0.05,0.06,0.06,-3.39615384615,0,0,0
25.94,26.06,15,54,0.07,0.05,0.06,0.06,-3.23461538462,0,0,0
25.94,26.06,15,54,0.06,0.05,0.06,0.06,-3.11153846154,0,0,0
25.94,26.06,14,53,0.07,0.05,0.06,0.07,-3.06923076923,0,0,0
25.94,26.06,14,52,0.09,0.05,0.07,0.07,-2.96153846154,0,0,0
25.94,26.06,14,51,0.07,0.06,0.09,0.06,-2.88076923077,0,0,0
25.94,26.06,14,51,0.08,0.05,0.07,0.06,-2.87307692308,0,0,0
25.94,26.06,14,51,0.07,0.06,0.07,0.06,-2.84230769231,0,0,0
25.88,26.06,14,51,0.08,0.04,0.07,0.07,-2.74230769231,0,0,0
25.94,26.06,14,49,0.08,0.06,0.08,0.07,-2.62692307692,0,0,0
25.94,26.0,14,51,0.08,0.05,0.07,0.07,-2.55,0,0,0
25.94,26.0,14,53,0.07,0.05,0.06,0.06,-2.51923076923,0,0,0
25.94,26.0,14,53,0.06,0.05,0.06,0.06,-2.49230769231,0,0,0
25.88,26.0,14,53,0.08,0.06,0.06,0.07,-2.51538461538,0,0,0
25.88,26.0,14,53,0.07,0.05,0.08,0.06,-2.53846153846,0,0,0
25.88,26.0,14,54,0.07,0.05,0.06,0.06,-2.56538461538,0,0,0
25.88,26.0,14,54,0.07,0.05,0.05,0.06,-2.55,0,0,0
25.88,26.0,14,53,0.06,0.05,0.06,0.06,-2.63461538462,0,0,0
25.88,26.0,14,53,0.08,0.06,0.07,0.06,-2.76923076923,0,0,0
25.88,26.0,14,53,0.06,0.05,0.06,0.06,-2.80769230769,0,0,0
25.88,26.0,14,53,0.07,0.05,0.06,0.06,-2.8,0,0,0
25.88,25.94,15,54,0.08,0.05,0.06,0.06,-2.79615384615,0,0,0
25.88,25.94,15,56,0.08,0.05,0.06,0.06,-2.74230769231,0,0,0
25.81,25.94,15,54,0.08,0.05,0.06,0.06,-2.68076923077,0,0,0
25.88,25.94,14,54,0.07,0.05,0.06,0.07,-2.56538461538,0,0,0
25.88,25.94,14,53,0.07,0.05,0.06,0.06,-2.30384615385,0,0,0
25.88,25.94,14,51,0.07,0.06,0.08,0.07,-2.08846153846,0,0,0
25.88,25.94,14,50,0.08,0.1,0.11,0.08,-1.92307692308,0,0,0
25.88,25.94,14,49,0.07,0.06,0.06,0.06,-1.86153846154,0,0,0
25.88,25.94,14,49,0.08,0.05,0.06,0.06,-1.80769230769,0,0,0
25.88,25.94,13,49,0.07,0.1,0.06,0.07,-1.76538461538,0,0,0
25.88,25.94,14,49,0.07,0.05,0.08,0.08,-1.78846153846,0,0,0
25.88,25.94,14,49,0.08,0.07,0.08,0.06,-1.83076923077,0,0,0
25.81,25.94,14,49,0.08,0.05,0.08,0.07,-1.79615384615,0,0,0
25.88,25.88,13,49,0.08,0.04,0.06,0.06,-1.73076923077,0,0,0
25.81,25.94,13,49,0.1,0.05,0.06,0.06,-1.68076923077,0,0,0
25.81,25.88,13,49,0.07,0.05,0.12,0.1,-1.73461538462,0,0,0
25.88,25.88,13,49,0.07,0.05,0.06,0.06,-1.74230769231,0,0,0
25.81,25.88,13,49,0.07,0.05,0.06,0.06,-1.85,0,0,0
25.88,25.94,13,49,0.07,0.05,0.07,0.06,-1.91538461538,0,0,0
25.81,25.88,13,49,0.08,0.11,0.09,0.07,-2.03076923077,0,0,0
25.81,25.88,14,50,0.06,0.05,0.06,0.06,-2.09615384615,0,0,0
25.88,25.88,14,50,0.07,0.05,0.06,0.07,-2.21153846154,0,0,0
25.81,25.88,14,50,0.07,0.05,0.06,0.05,-2.38076923077,0,0,0
25.81,25.88,14,50,0.07,0.05,0.06,0.07,-2.6,0,0,0
25.81,25.88,13,50,0.08,0.05,0.06,0.06,-2.67307692308,0,0,0
25.81,25.88,13,49,0.07,0.05,0.06,0.06,-2.79230769231,0,0,0
25.81,25.88,13,49,0.07,0.07,0.07,0.07,-2.95769230769,0,0,0
25.88,25.88,13,49,0.07,0.05,0.06,0.06,-3.16923076923,0,0,0
25.81,25.88,13,49,0.07,0.05,0.06,0.06,-3.32692307692,0,0,0
25.81,25.88,13,49,0.07,0.06,0.07,0.06,-3.46923076923,0,0,0
25.81,25.88,13,49,0.08,0.05,0.07,0.06,-3.59230769231,0,0,0
25.81,25.88,13,49,0.07,0.05,0.06,0.06,-3.69615384615,0,0,0
25.81,25.88,13,49,0.07,0.05,0.07,0.06,-3.73461538462,0,0,0
25.81,25.88,13,49,0.07,0.05,0.07,0.06,-3.76153846154,0,0,0
25.81,25.88,13,48,0.07,0.05,0.07,0.06,-3.68076923077,0,0,0
25.81,25.88,107,49,1.29,0.4,0.06,0.15,-3.63461538462,1,1,0
25.81,25.88,112,49,0.9,0.36,0.41,0.2,-3.52692307692,0,0,0
25.81,25.88,114,48,0.07,0.05,0.06,0.06,-3.35769230769,0,0,0
25.88,25.88,116,49,0.18,0.06,0.07,0.06,-3.17307692308,1,0,0
25.88,25.88,118,49,0.21,0.05,0.13,0.06,-2.97307692308,0,0,0
25.88,25.88,119,49,0.24,0.11,0.11,0.09,-2.81538461538,0,0,0
25.88,25.88,119,48,0.26,0.06,0.06,0.11,-2.70384615385,1,0,0
25.88,25.88,119,46,0.08,0.05,0.05,0.08,-2.54230769231,1,0,0
25.88,25.88,120,45,0.17,0.05,0.07,0.06,-2.28846153846,0,0,0
25.88,25.88,120,45,1.51,0.69,0.57,0.07,-2.09230769231,0,0,0
25.88,25.88,120,45,0.08,0.05,0.06,0.21,-1.90769230769,0,0,0
25.88,25.88,120,45,0.07,0.05,0.06,0.07,-1.77692307692,0,0,0
25.88,25.88,120,45,0.08,0.05,0.06,0.06,-1.65,0,0,0
25.94,25.88,120,44,0.08,0.05,0.06,0.06,-1.58076923077,0,0,0
25.94,25.88,120,44,0.07,0.05,0.59,0.07,-1.42692307692,0,0,0
25.94,25.88,120,44,1.71,0.63,0.07,0.3,-1.28461538462,0,0,0
25.88,25.88,120,44,0.07,0.05,0.06,0.06,-1.15769230769,0,0,0
25.94,25.88,119,45,0.17,0.05,0.48,0.07,-1.09615384615,0,0,0
25.94,25.88,120,44,1.49,0.58,0.15,0.24,-1.05384615385,0,0,0
25.88,25.81,120,43,1.44,0.49,0.52,0.27,-1.13076923077,0,0,0
25.94,25.81,119,42,0.21,0.06,0.09,0.06,-1.18461538462,1,0,0
25.94,25.81,120,43,1.75,0.06,0.55,0.06,-1.26538461538,1,0,0
25.94,25.88,120,43,0.72,0.63,0.26,0.29,-1.27692307692,0,0,0
25.94,25.88,119,43,0.1,0.25,0.06,0.12,-1.21923076923,0,0,0
25.94,25.88,119,42,0.08,0.09,0.07,0.06,-1.18846153846,0,0,0
25.94,25.81,119,42,0.08,0.12,0.09,0.08,-1.13846153846,0,0,0
25.94,25.81,120,41,0.07,0.05,0.08,0.09,-1.07307692308,0,0,0
25.94,25.81,119,40,0.08,0.08,0.07,0.07,-0.992307692308,0,0,0
25.94,25.81,119,41,0.32,0.09,0.09,0.06,-0.946153846154,0,0,0
26.0,25.81,119,41,0.08,0.05,0.07,0.08,-0.888461538462,1,0,0
25.94,25.81,119,41,0.07,0.05,0.16,0.06,-0.861538461538,1,0,0
25.94,25.81,119,41,0.41,0.12,0.06,0.11,-0.865384615385,0,0,0
25.94,25.81,119,40,0.94,0.1,0.1,0.08,-0.761538461538,0,0,0
26.0,25.88,119,41,0.1,0.16,0.12,0.14,-0.688461538462,0,0,0
26.0,25.81,119,41,0.47,0.1,0.2,0.08,-0.546153846154,0,0,0
25.94,25.81,119,42,0.63,0.15,0.09,0.08,-0.434615384615,0,0,0
25.94,25.81,120,43,0.3,0.1,0.1,0.08,-0.407692307692,0,0,0
26.0,25.81,119,43,0.2,0.1,0.08,0.07,-0.419230769231,0,0,0
26.0,25.81,119,43,0.09,0.06,0.06,0.07,-0.419230769231,0,0,0
26.0,25.81,120,42,0.1,0.05,0.06,0.06,-0.407692307692,0,0,0
26.0,25.81,120,42,0.13,0.05,0.06,0.06,-0.430769230769,0,0,0
26.0,25.81,119,42,1.69,0.05,0.16,0.06,-0.438461538462,1,0,0
26.0,25.81,119,42,0.07,0.17,0.06,0.11,-0.434615384615,0,0,0
26.0,25.81,119,42,1.64,0.18,0.12,0.11,-0.376923076923,1,0,0
26.0,25.81,119,41,0.07,0.05,0.06,0.06,-0.411538461538,0,0,0
26.0,25.81,119,40,0.08,0.06,0.07,0.06,-0.396153846154,0,0,0
26.0,25.81,119,40,0.08,0.05,0.06,0.07,-0.334615384615,0,0,0
26.0,25.81,119,40,0.21,0.05,0.07,0.06,-0.230769230769,1,0,0
26.06,25.81,119,40,0.22,0.06,0.06,0.06,-0.130769230769,0,0,0
26.06,25.81,119,39,0.54,0.07,0.25,0.06,-0.0346153846154,1,0,0
26.0,25.81,119,38,0.17,0.17,0.07,0.1,0.15,0,0,0
26.0,25.81,119,38,0.54,0.05,0.23,0.06,0.326923076923,0,0,0
26.0,25.81,119,38,0.29,0.14,0.24,0.1,0.542307692308,0,0,0
26.06,25.81,119,38,0.08,0.05,0.06,0.07,0.746153846154,0,0,0
26.0,25.81,119,37,0.09,0.06,0.05,0.06,0.938461538462,1,0,0
26.0,25.81,119,36,0.07,0.05,0.06,0.07,1.01923076923,0,0,0
26.0,25.75,119,36,0.07,0.06,0.06,0.06,1.13076923077,0,0,0
26.06,25.75,118,35,0.08,0.05,0.08,0.07,1.23076923077,0,0,0
26.06,25.75,119,35,0.08,0.06,0.08,0.06,1.31538461538,0,0,0
26.0,25.75,119,35,0.15,0.06,0.05,0.07,1.47307692308,0,0,0
26.0,25.75,119,35,0.08,0.05,0.06,0.06,1.60769230769,0,0,0
26.0,25.81,119,35,0.09,0.05,0.06,0.06,1.67307692308,0,0,0
26.0,25.81,118,35,0.07,0.05,0.06,0.06,1.66923076923,0,0,0
26.0,25.81,118,34,0.09,0.05,0.06,0.07,1.64230769231,0,0,0
26.0,25.81,119,34,0.08,0.05,0.06,0.06,1.59230769231,0,0,0
26.0,25.75,119,34,0.09,0.05,0.07,0.06,1.42307692308,1,0,0
26.0,25.81,119,34,0.23,0.09,0.11,0.06,1.27692307692,1,0,0
26.06,25.81,119,34,0.29,0.11,0.1,0.09,1.15384615385,0,0,0
26.0,25.75,119,34,0.31,0.12,0.09,0.1,1.05769230769,0,0,0
26.0,25.81,119,34,0.07,0.05,0.07,0.06,0.892307692308,0,0,0
26.06,25.75,119,33,0.08,0.05,0.06,0.06,0.707692307692,0,0,0
26.06,25.75,119,33,0.07,0.06,0.08,0.06,0.557692307692,0,0,0
26.06,25.75,119,32,0.09,0.06,0.12,0.06,0.492307692308,1,0,0
26.0,25.75,119,32,0.34,0.17,0.13,0.07,0.365384615385,1,0,0
26.06,25.75,118,32,0.11,0.05,0.08,0.09,0.273076923077,0,0,0
26.06,25.75,119,31,0.08,0.05,0.07,0.06,0.219230769231,0,0,0
26.06,25.75,118,31,0.13,0.07,0.05,0.06,0.157692307692,1,0,0
26.06,25.75,118,30,0.08,0.05,0.18,0.06,0.230769230769,1,0,0
26.06,25.75,118,30,0.44,0.27,0.26,0.16,0.292307692308,1,0,0
26.06,25.75,119,30,3.84,0.05,0.3,0.06,0.342307692308,1,0,0
26.06,25.75,119,29,0.43,0.12,0.14,0.33,0.334615384615,0,0,0
26.06,25.75,118,29,0.08,0.05,0.07,0.06,0.273076923077,0,0,0
26.06,25.75,118,29,0.18,0.05,0.06,0.06,0.157692307692,0,0,0
26.06,25.75,118,29,0.13,0.05,0.05,0.07,0.134615384615,0,0,0
26.06,25.75,117,29,0.19,0.06,0.1,0.06,0.161538461538,0,0,0
26.06,25.75,118,28,0.21,0.09,0.06,0.06,0.238461538462,0,0,0
26.06,25.75,118,28,0.08,0.05,0.08,0.06,0.311538461538,0,0,0
26.06,25.75,118,28,0.09,0.05,0.06,0.06,0.376923076923,0,0,0
26.06,25.75,117,28,0.13,0.06,0.07,0.06,0.434615384615,0,0,0
26.06,25.75,118,28,0.12,0.06,0.1,0.06,0.484615384615,1,0,0
26.06,25.75,118,28,0.08,0.05,0.07,0.06,0.476923076923,1,0,0
26.0,25.75,117,28,0.15,0.06,0.1,0.06,0.6,1,0,0
26.06,25.75,117,28,0.08,0.06,0.06,0.06,0.661538461538,1,0,0
26.06,25.75,117,28,0.08,0.05,0.07,0.06,0.757692307692,0,0,0
26.06,25.75,118,27,0.07,0.05,0.07,0.06,0.884615384615,0,0,0
26.06,25.75,117,27,0.07,0.05,0.09,0.06,0.896153846154,0,0,0
26.06,25.75,117,27,0.1,0.06,0.06,0.07,0.842307692308,0,0,0
26.06,25.69,117,26,0.07,0.05,0.06,0.06,0.869230769231,0,0,0
26.13,25.75,117,26,0.16,0.05,0.15,0.07,0.788461538462,0,0,0
26.06,25.75,116,26,0.83,0.18,0.09,0.08,0.746153846154,1,0,0
26.06,25.75,116,26,0.15,0.05,0.07,0.06,0.692307692308,0,0,0
26.06,25.75,117,26,0.07,0.05,0.07,0.06,0.626923076923,0,0,0
26.06,25.75,116,26,0.23,0.1,0.16,0.07,0.742307692308,0,0,0
26.06,25.75,117,26,0.08,0.05,0.06,0.08,0.846153846154,0,0,0
26.06,25.75,116,25,0.16,0.06,0.06,0.06,0.938461538462,0,0,0
26.06,25.75,116,25,0.07,0.05,0.07,0.06,0.923076923077,0,0,0
26.06,25.69,117,24,0.08,0.06,0.06,0.06,0.892307692308,0,0,0
26.06,25.75,116,24,0.43,0.21,0.17,0.15,0.888461538462,1,0,0
26.06,25.75,116,24,0.09,0.05,0.06,0.06,0.769230769231,0,0,0
26.06,25.75,116,24,0.07,0.04,0.06,0.06,0.680769230769,0,0,0
26.06,25.75,116,24,0.07,0.05,0.06,0.06,0.623076923077,0,0,0
26.06,25.75,115,23,0.16,0.05,0.06,0.06,0.6,0,0,0
26.06,25.75,115,23,0.06,0.05,0.06,0.06,0.565384615385,0,0,0
26.13,25.75,116,23,0.07,0.05,0.07,0.06,0.519230769231,0,0,0
26.06,25.75,115,22,0.5,0.11,0.15,0.06,0.415384615385,1,0,0
26.13,25.69,116,22,0.24,0.16,0.06,0.11,0.35,0,0,0
26.13,25.75,115,22,0.32,0.05,0.28,0.07,0.326923076923,1,0,0
26.13,25.75,115,22,1.28,0.5,0.09,0.21,0.253846153846,1,0,0
26.06,25.75,115,21,0.07,0.06,0.07,0.06,0.226923076923,0,0,0
26.13,25.75,115,21,0.07,0.05,0.07,0.07,0.296153846154,0,0,0
26.13,25.69,115,21,0.1,0.08,0.08,0.07,0.361538461538,1,0,0
26.06,25.69,115,21,0.26,0.1,0.06,0.07,0.415384615385,1,0,0
26.13,25.75,115,21,0.38,0.13,0.11,0.07,0.503846153846,1,1,0
26.13,25.69,115,21,0.53,0.16,0.26,0.1,0.434615384615,0,1,0
26.13,25.69,115,21,0.21,0.09,0.08,0.13,0.4,0,0,0
26.13,25.69,114,21,0.36,0.06,0.08,0.06,0.353846153846,1,0,0
26.06,25.75,114,21,0.43,0.11,0.17,0.09,0.296153846154,1,0,0
26.06,25.75,117,25,1.04,0.58,0.65,0.29,0.326923076923,1,1,0
26.06,25.75,119,25,1.84,0.76,0.65,0.92,0.353846153846,1,1,1
26.13,25.75,119,25,0.83,0.64,1.55,1.0,0.284615384615,1,1,1
26.13,25.75,118,24,0.82,0.73,1.88,0.81,0.169230769231,1,1,1
26.13,25.81,118,25,1.04,0.62,2.97,0.55,0.103846153846,1,1,1
26.13,25.75,118,25,2.52,1.13,0.88,0.65,0.138461538462,1,0,1
26.06,25.81,118,25,0.52,0.23,0.8,0.27,0.0769230769231,1,0,1
26.13,25.75,118,24,0.66,0.49,2.13,0.39,0.107692307692,1,1,1
26.13,25.75,117,24,0.73,0.63,2.7,0.63,0.134615384615,0,0,1
26.13,25.75,117,24,0.79,0.86,3.22,0.56,0.25,0,0,1
26.13,25.75,118,24,0.58,0.8,1.41,0.63,0.307692307692,0,0,1
26.13,25.75,118,24,0.24,0.08,0.26,0.07,0.357692307692,0,0,1
26.13,25.75,118,24,0.08,0.07,0.81,0.08,0.35,0,0,1
26.13,25.75,117,23,0.5,0.28,0.69,0.23,0.380769230769,1,0,1
26.13,25.75,118,23,0.44,0.24,0.75,0.28,0.353846153846,1,1,1
26.13,25.75,117,23,1.78,0.23,0.45,0.2,0.269230769231,1,0,1
26.13,25.75,117,23,0.41,0.27,0.82,0.21,0.223076923077,1,0,1
26.13,25.75,117,22,0.45,0.28,0.82,0.32,0.169230769231,1,0,1
26.13,25.75,118,22,0.88,0.15,1.26,0.16,0.207692307692,1,1,1
26.13,25.75,117,22,0.1,0.09,0.36,0.11,0.246153846154,1,1,1
26.13,25.75,117,22,0.14,0.05,0.06,0.06,0.334615384615,0,0,1
26.13,25.75,117,21,0.13,0.14,0.5,0.2,0.373076923077,0,0,1
26.13,25.75,117,21,0.24,0.07,0.07,0.06,0.453846153846,1,0,1
26.13,25.75,117,21,0.12,0.1,0.13,0.06,0.526923076923,0,0,1
26.13,25.75,117,21,0.4,0.5,2.13,0.34,0.638461538462,0,1,1
26.13,25.75,117,20,0.11,0.13,0.06,0.33,0.784615384615,0,0,1
26.13,25.75,117,20,0.43,0.05,0.07,0.07,0.915384615385,0,0,1
26.13,25.75,117,20,0.67,0.11,0.13,0.09,0.930769230769,1,0,1
26.13,25.75,117,20,0.15,0.05,0.06,0.06,1.01538461538,0,0,1
26.13,25.75,117,20,0.25,0.09,0.12,0.06,1.06923076923,0,0,1
26.13,25.75,117,20,0.09,0.06,0.49,0.06,1.14230769231,1,0,1
26.13,25.75,117,20,0.2,0.17,0.45,0.15,1.14230769231,0,0,1
26.13,25.75,117,20,0.34,0.2,0.57,0.08,1.30769230769,0,0,1
26.13,25.75,117,20,0.47,0.37,1.04,0.15,1.39615384615,1,1,1
26.13,25.75,117,20,2.88,0.32,0.26,0.32,1.65,0,1,1
26.13,25.75,117,19,0.55,0.11,0.12,0.07,1.82692307692,0,1,1
26.13,25.75,116,19,0.15,0.05,0.07,0.07,1.97307692308,0,1,1
26.13,25.75,116,19,0.23,0.08,0.11,0.08,2.13461538462,0,1,1
26.13,25.75,116,19,0.34,0.44,1.58,0.37,2.30769230769,0,1,1
26.19,25.75,116,18,0.58,0.07,1.32,0.09,2.44230769231,0,1,1
26.19,25.75,116,18,0.49,0.56,0.32,0.4,2.48846153846,0,1,1
26.19,25.75,116,18,1.91,0.16,0.15,0.12,2.58846153846,0,1,1
26.13,25.75,116,18,1.6,0.58,0.5,0.25,2.64230769231,0,0,1
26.13,25.75,116,17,1.76,0.22,2.85,0.34,2.69615384615,0,1,1
26.19,25.75,116,17,0.84,0.92,0.15,0.69,2.65384615385,0,1,1
26.13,25.75,116,17,3.02,0.49,1.49,0.38,2.61153846154,1,0,1
26.19,25.75,116,16,0.43,0.53,0.28,0.46,2.52307692308,0,1,1
26.19,25.75,116,16,0.7,0.81,3.17,0.62,2.48461538462,0,0,1
26.19,25.75,116,16,0.3,0.1,0.11,0.26,2.44615384615,1,0,1
26.13,25.75,116,16,0.32,0.08,0.14,0.1,2.40769230769,0,0,1
26.19,25.75,116,16,1.26,0.87,3.6,1.12,2.37307692308,1,1,1
26.19,25.75,116,15,1.39,1.17,0.64,1.09,2.29615384615,1,1,1
26.19,25.75,115,15,0.76,0.17,0.26,0.23,2.26923076923,0,0,1
26.19,25.75,116,15,0.11,0.09,0.14,0.08,2.29230769231,1,0,1
26.19,25.75,116,15,0.86,0.06,0.19,0.06,2.27307692308,1,1,1
26.19,25.75,116,15,0.08,0.2,0.13,0.15,2.21153846154,0,1,1
26.19,25.75,116,14,0.42,0.15,0.18,0.11,2.01153846154,1,1,1
26.19,25.75,116,14,0.79,0.29,0.7,0.19,2.01153846154,0,1,1
26.19,25.75,116,14,1.46,1.69,2.79,0.22,1.92307692308,1,1,1
26.19,25.75,116,14,0.07,0.05,0.11,0.9,1.89230769231,0,1,1
26.19,25.75,116,14,0.07,0.05,0.07,0.07,1.87307692308,1,0,1
26.19,25.75,116,14,0.09,0.05,0.06,0.07,1.81538461538,0,1,1
26.19,25.75,117,14,0.09,0.05,0.1,0.07,1.76923076923,0,1,1
26.19,25.75,116,14,0.11,0.05,0.07,0.06,1.78461538462,0,1,1
26.13,25.75,116,14,0.12,0.1,0.18,0.06,1.76538461538,0,1,1
26.19,25.75,116,13,3.21,0.18,0.15,0.19,1.71153846154,1,1,1
26.13,25.75,116,13,0.08,0.05,0.66,0.06,1.71923076923,0,1,1
26.19,25.75,115,13,0.53,0.76,1.3,0.46,1.69615384615,0,1,1
26.19,25.75,115,13,0.07,0.05,0.07,0.07,1.64615384615,1,0,1
