@relation fri_c0_1000_25

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute oz11 numeric
@attribute oz12 numeric
@attribute oz13 numeric
@attribute oz14 numeric
@attribute oz15 numeric
@attribute oz16 numeric
@attribute oz17 numeric
@attribute oz18 numeric
@attribute oz19 numeric
@attribute oz20 numeric
@attribute oz21 numeric
@attribute oz22 numeric
@attribute oz23 numeric
@attribute oz24 numeric
@attribute oz25 numeric
@attribute binaryClass {P,N}

@data
0.630034,1.421452,0.126574,0.710133,0.427659,-0.380963,0.697496,-1.437172,0.428154,0.562764,-0.469983,1.030053,-1.514252,-0.845291,1.420465,-1.387978,-1.25655,1.15283,-1.224948,-0.865396,-0.799605,-0.364967,1.114762,-0.134975,0.050778,N
-0.928367,0.545237,1.170098,-0.289184,0.18505,-1.405495,0.477314,-0.085887,0.33242,-0.525224,0.552322,-1.450532,-0.730788,0.048166,1.510064,0.317627,0.827891,-0.964701,0.851186,-0.135686,1.519299,1.476497,-1.055362,0.875812,1.58421,P
1.584819,0.151633,1.517966,1.104492,-0.108508,-1.338429,-0.450204,1.290776,0.405583,0.292605,1.748266,-1.202962,-1.100655,-0.911602,0.550772,-0.442755,-1.371133,-0.442982,0.882853,1.182983,0.236281,0.215853,-1.671588,-0.262728,-0.155838,N
1.05588,0.840215,0.558059,0.450252,1.423333,-1.598788,0.416876,0.909764,1.307627,-0.627948,0.824716,-0.156394,-0.956656,-0.018405,1.189959,1.528718,-0.812834,1.402379,1.235702,-1.227614,0.052885,0.868637,-1.331042,0.582228,-1.277158,N
-1.277886,-0.848848,0.372845,1.340697,1.591842,1.20013,1.576858,0.153214,0.334043,-0.128329,1.720227,1.635577,1.530676,1.213395,-0.140116,-1.117677,0.889567,-0.009538,-1.064118,-1.381006,-0.960824,0.783703,0.382519,1.201907,-1.365639,P
1.137693,-0.318914,1.467333,0.489283,0.950887,-1.678038,0.040574,-0.275687,-0.461989,-1.133095,0.351033,-0.488297,-0.760563,0.209792,0.316611,1.322267,0.680708,1.709017,-0.626559,0.552193,-0.961583,-1.512825,0.354745,0.428473,-0.065907,N
-0.620397,1.360948,1.54402,-0.814889,-1.568397,0.482675,1.249047,-0.28552,0.978149,0.909891,-0.683337,1.483713,0.029143,0.530942,1.124331,1.50551,-0.519516,-1.112671,-0.425562,-0.336202,-0.951563,0.149809,0.386348,-1.195026,-1.061121,N
1.121637,0.085652,0.434681,-1.489553,-0.129227,-1.344968,-1.580713,-1.24786,-0.561641,1.677679,1.366372,0.272561,1.264975,0.199151,-1.133197,1.585678,-0.702679,0.103942,0.092102,0.765243,-0.948863,-0.539374,1.505832,-0.522975,0.13733,P
0.10326,-0.681605,-0.73872,1.440491,0.44877,1.123528,-0.749478,1.24106,-0.770261,0.8561,-0.266447,-0.966047,-1.419002,-0.799896,0.919873,-1.342408,1.612606,-1.019944,1.034971,0.855244,0.934995,-0.515105,0.140589,0.499373,-1.380492,N
-1.680625,0.946379,0.776949,-0.35458,-1.24652,0.401346,1.478788,1.297793,1.567062,-0.898896,-1.215428,-0.772213,-0.377874,-0.146078,-0.049911,-0.75946,-1.487037,0.360202,0.859181,0.394959,-1.250351,1.656037,1.571063,-1.0937,-0.071255,P
-1.534414,-1.641702,0.985019,0.974387,1.658131,-0.322295,1.054132,0.907155,1.65701,1.370561,-0.819498,1.66436,1.309353,-1.466993,-1.282519,0.881215,0.708866,1.443092,-1.687291,0.523424,-1.271716,-1.118904,0.848611,0.857733,-0.543222,N
-1.617485,-1.246889,0.928847,-0.287243,-0.284073,0.368793,1.512245,-1.326213,-0.950129,-0.10081,-0.419924,1.586825,-1.250168,0.027988,0.663948,-1.628415,1.449292,1.158121,-0.664658,-0.470526,-0.159013,0.698354,0.360206,0.478806,-0.363974,P
-1.298131,-0.119924,1.047318,-1.712361,0.83812,-1.137457,-1.597196,0.007041,-1.700462,0.396949,0.972664,1.436634,-1.316342,-1.255146,1.290883,-0.302181,0.511339,-1.105111,-1.341628,-0.194558,1.262648,0.04118,-1.53623,1.705102,0.528581,P
-1.389868,1.396097,-1.314176,0.600496,0.212132,-0.917339,1.009221,0.772169,-1.144034,0.786217,-0.179013,1.205385,0.783894,-0.166316,1.415148,-0.600938,-0.608087,0.850521,-0.239745,-0.264173,1.099707,0.118526,1.328295,-1.464658,-1.256217,P
0.819021,-0.53122,1.021587,1.636505,1.043302,-0.452598,-1.499222,0.967737,1.684623,1.286653,1.269559,1.699338,-0.186833,-0.772766,0.337217,-0.833529,0.283135,-0.931345,-1.701961,-0.551768,1.337892,-0.826051,1.777315,1.656049,1.010644,N
-1.646847,-1.505036,1.394936,-1.348053,-0.220059,0.659699,-1.673294,-0.040925,0.6236,-0.9161,-1.378083,-1.614586,-0.295843,1.164935,-0.318374,1.645804,-1.264761,1.637922,0.835044,-0.991048,1.721195,0.097328,-0.427665,-0.38658,0.293947,P
-1.672985,-1.112551,-1.073836,1.394983,-0.394929,1.14342,-0.139003,-0.80481,-0.472757,0.604129,0.52789,-0.711358,-1.293837,0.37684,-0.880117,0.73669,1.561265,0.336096,0.642348,1.481695,-1.568613,1.450906,0.287406,1.26068,0.335269,P
-0.409874,0.174095,1.182194,0.32409,-1.235796,0.963234,-1.121541,0.28535,0.323223,0.781408,0.715828,1.100286,-1.155044,-0.863175,1.319085,1.366957,1.048887,-1.063846,1.281469,-0.651293,-0.285174,-0.717877,0.238639,-1.595209,-0.660249,N
-0.701495,0.593565,1.075259,-1.416548,1.635148,1.599154,1.463172,-0.662259,0.640396,-1.660591,-0.073131,-1.710397,0.172479,-1.710584,-0.128431,0.407988,0.038895,-1.337542,0.537833,-0.744977,-0.635069,-1.267754,0.982889,-0.232549,0.275028,P
-0.626922,-0.608574,-0.087835,-0.040555,-1.30255,1.199069,1.310474,1.43651,1.015683,-1.361084,-1.090596,0.272133,0.760807,-0.450393,0.088064,1.302172,0.623053,1.730024,1.113551,1.584125,0.033493,0.181469,-0.647376,-0.741634,1.60056,P
0.259376,-0.983522,-0.657557,-0.138169,-1.539738,-1.763122,0.315835,-0.729081,-0.186813,0.682525,-0.69085,1.345414,0.69524,1.326621,0.389191,-0.110007,1.530162,-1.302427,-0.871953,-0.991459,1.622471,1.131748,0.729105,-1.102433,-1.670186,P
0.282186,1.513345,0.418729,0.20561,0.356654,0.49765,0.85389,-1.622753,-1.047777,-1.33458,0.956811,0.971365,-0.650849,-0.338908,0.528262,1.355578,-0.656749,1.732067,0.580453,-0.31941,1.000758,0.111191,-0.8121,-0.08544,1.490351,N
0.345802,-1.259682,1.177859,0.828335,0.868749,0.776296,1.251118,0.150307,-1.09956,0.785501,-1.199197,-1.620071,-1.015653,0.764695,-0.875226,0.458196,0.498088,-0.019077,-0.407529,0.254341,0.428976,-1.439379,-0.813855,0.970995,1.299599,N
-1.340134,-1.718386,-1.276474,-1.26967,-1.447734,-0.672983,-1.445038,-1.706204,-1.033379,1.427061,0.704134,0.080238,-0.939041,0.401579,1.028359,-1.127511,-1.11239,-0.008313,-0.331249,-0.046473,1.038644,1.721333,-0.368329,-0.348853,-0.894389,P
-1.094709,1.196653,0.990027,-0.547655,-0.371785,-0.8901,-0.124916,-1.516647,0.292144,1.230333,-0.140572,-0.511982,-1.070649,1.657571,0.170444,-0.702861,0.024193,0.817747,0.634118,0.81419,-0.329901,-1.430808,-1.342225,0.020751,-0.407317,P
-0.984968,0.514376,1.084585,-0.995803,-1.62963,-0.628894,-0.389733,-0.183547,-0.177151,-0.86602,-0.158625,-0.278606,1.089586,1.74567,1.080729,0.185701,-0.064066,1.118821,0.540097,0.04327,0.544094,1.731599,-0.487042,1.131227,1.17806,P
1.269712,-0.293598,0.646081,0.76366,0.972344,-0.235342,-0.327429,0.798234,-0.47661,0.067209,-0.516891,-1.468188,-0.625279,-1.243797,-1.723293,0.537244,1.695025,1.621243,0.032361,1.042749,-0.917005,0.453281,0.05761,-1.535161,-1.607223,N
-1.592086,0.424586,-1.224397,0.113035,0.987327,-0.599947,-1.423975,-0.879783,-0.858624,1.237087,0.440177,-0.162594,-0.527702,-1.28978,0.579685,1.487296,0.335225,-1.296788,-0.000108,1.627004,-0.09977,-1.188864,-0.441581,0.277853,0.102847,P
0.34825,-0.819335,0.365008,-0.755397,0.792999,1.363212,0.755276,1.309086,0.810998,-0.179493,1.30759,-0.931063,0.147825,-1.648335,-0.242218,1.150039,1.641067,0.882041,-0.503534,-0.613766,-0.207326,-0.999723,1.142903,-1.664559,1.482494,P
0.985933,-1.704301,-0.374017,0.265768,0.300869,0.765501,0.064558,0.802769,-1.321621,0.081846,0.306716,-0.321391,1.271405,-1.495457,-0.329668,-0.473067,1.178427,1.187144,1.550601,1.738641,0.11028,-0.055663,1.124945,1.603719,0.350866,P
0.815475,0.78679,-1.649966,0.326108,1.546486,1.616319,-1.513194,-0.194056,0.605953,1.07025,-0.485745,1.122559,0.390194,-0.40591,-0.871549,1.464251,-1.023152,-1.184717,1.617311,0.013529,1.609123,0.179002,1.096411,0.313059,-0.112706,N
-0.271387,-1.7675,1.385679,0.355718,1.635297,0.416931,-1.357947,1.219277,1.649793,0.127538,0.216092,1.016844,-1.359301,1.059831,-0.583687,1.060586,1.611919,-0.888271,0.276961,0.745414,-0.772778,1.017457,0.976876,1.1572,0.592059,P
-1.612951,0.083856,1.0006,0.974201,1.553166,1.255198,-1.031621,-0.958269,-1.352227,0.383791,1.468429,-0.774503,-0.549807,1.732616,0.489974,0.453628,-0.332331,-0.372818,0.385949,-1.144934,0.109548,0.147223,-1.355502,1.041376,1.647762,P
-1.358635,0.424477,-1.036706,-0.896931,0.318218,0.143808,-1.438459,1.495748,0.269944,-0.502846,-0.733594,-1.498446,-0.391618,-0.650345,-0.045785,-1.629577,0.464651,1.641451,0.212809,0.537515,0.752009,-0.931543,1.1357,-0.323778,-0.684264,P
-1.185653,-0.477691,-0.833873,0.699265,-0.927493,1.101591,1.494654,1.644943,0.814797,0.484062,0.843163,-0.114241,-0.041628,-0.474348,-1.519028,-0.64491,-0.863799,0.408258,-0.308215,-0.377698,-0.187879,1.384491,-0.403088,0.601615,1.261702,P
0.012804,0.480935,0.154242,-0.29351,-0.507733,-0.542163,0.320195,-0.447845,0.108966,-1.701202,-0.230026,1.390948,-1.298686,-0.704299,1.208109,-1.633365,0.660952,-1.14383,1.351787,0.727724,-1.15382,-0.153829,0.028501,0.500525,-1.393832,N
-0.875565,-1.282893,-0.882981,1.032606,-0.960089,1.446678,1.570687,-1.444258,-0.017714,0.253516,-0.451677,0.552431,1.014642,-0.896586,-0.717233,-1.497907,0.464588,-0.814126,1.427406,1.28237,-0.595814,-1.270278,-0.520034,1.495735,-1.459675,P
-1.421638,0.759131,-0.905952,0.701719,-1.238571,-1.051442,-0.059532,0.125748,0.750758,-0.668719,1.636358,0.725205,-1.576152,1.627471,-0.636303,1.292952,0.866723,1.34214,0.894525,1.681907,1.177006,-0.14983,0.97875,-1.431507,-1.223875,P
0.136129,-1.268854,1.557732,-0.026617,-0.448389,0.982096,1.497665,-0.837832,-0.892678,-0.502024,-1.560372,0.864081,-0.745238,1.242003,-1.633063,0.73846,-1.398575,0.496974,-0.507722,-1.516158,0.828424,0.203156,-1.669897,-1.300332,0.626097,P
0.322514,-1.30291,-0.782388,0.88006,0.047204,-1.237014,-1.682719,1.053722,-1.467232,-1.357485,1.443095,-0.558964,-0.85829,-1.744603,-1.200281,-0.891803,-1.026035,1.62559,-0.567231,-0.679679,1.564131,1.086095,-0.401261,-0.907661,-0.259985,P
0.62369,1.13015,1.361299,1.752131,0.516088,0.311629,-1.029452,-0.93545,-0.170041,1.255805,-0.533819,1.198404,-1.524609,0.911977,0.971624,0.680009,1.525029,1.670154,0.710502,0.856626,1.296738,-0.085823,-1.637418,1.519374,-0.746352,N
0.759998,0.185519,-0.389659,-1.058162,0.292678,-0.209439,1.402271,-1.536158,1.262468,-0.783344,0.71317,-0.146995,-0.523,1.382599,-0.045594,-1.591764,1.162288,1.604687,1.704496,-1.363978,0.691792,-0.9625,-0.988313,0.988746,-1.550516,P
0.092342,1.304542,-0.526453,-0.627192,-0.517148,1.577827,-1.600629,-1.742155,-1.490314,-0.328405,-1.102084,1.610627,-0.214689,1.481631,0.717135,-1.231,-1.37456,-0.847935,-0.828038,-1.32143,-1.335983,0.352371,-1.05976,-0.714284,1.086387,N
-0.692621,0.327167,-0.729042,0.432816,-0.990537,1.596377,1.322098,0.836002,-0.158945,0.014561,1.623654,1.598428,-1.644734,-0.312431,-1.71635,0.713937,0.664014,-1.255906,0.584039,-1.415145,-0.771755,-0.022164,0.284028,0.254533,1.503354,P
1.128846,-1.451912,1.44758,-0.717064,-0.796656,-1.318793,1.280705,-0.254458,-1.188571,1.454647,-0.053683,0.032881,-1.199062,-0.038324,1.487847,-1.642998,0.41729,-0.923802,-0.851184,1.014308,-0.688123,-0.662144,-0.902201,0.319735,-1.187453,P
1.713714,1.283189,1.608858,-1.483784,-1.126279,-0.949214,-1.297072,-0.782214,1.27764,-0.810587,-1.333312,-1.499455,-0.276127,-0.3895,1.174573,-0.789529,-0.219143,0.301257,1.701807,1.562415,-1.481319,1.250584,1.130947,0.449934,0.228226,P
0.413962,0.884864,-1.391091,0.35607,-1.585117,-0.934404,0.237443,0.406465,-1.250363,1.078115,-0.792576,0.935994,0.493612,0.103791,-0.705802,-0.072707,1.597424,-0.367397,-0.230715,-0.497447,0.058775,-1.361421,-1.660513,-1.182849,-0.334175,N
1.517496,-0.759935,-0.209549,1.026516,-0.123532,-0.806126,1.143278,0.597918,-0.481721,-0.448583,-1.714526,0.854468,-0.638885,0.378326,1.56576,0.407698,0.54633,-1.521354,-0.5922,-0.26441,-0.249695,1.31101,1.404361,0.295663,-1.413612,N
1.469473,0.70786,-0.438472,-0.693733,-0.256384,-1.115997,0.218645,-1.451046,-0.852777,-0.332655,1.243028,-1.334926,0.317892,-1.10967,0.398113,0.084898,1.020828,-0.220787,1.533249,0.252013,1.628192,0.153825,-1.648185,-1.242861,-0.361714,P
-0.877486,-0.672946,-0.183011,0.033934,1.551194,-1.025054,1.683095,1.502896,-0.260982,0.643193,1.331257,0.702387,1.213282,1.612771,-1.775289,0.516579,-1.724986,-0.043894,0.14115,1.585958,-1.549172,-0.148918,-0.730439,-0.937896,0.761484,P
1.62628,-1.285958,0.92408,-0.713019,-0.725389,-0.815607,1.27584,-0.165673,0.438826,0.218548,-0.427805,1.652007,-1.167783,0.936657,-0.460919,0.009823,0.709627,-0.632982,-1.65695,0.070723,0.986626,-1.707046,1.42101,0.486809,-0.826771,P
0.912101,-0.892772,1.498317,-0.006301,1.626037,0.700356,1.400596,0.26191,-1.20417,-1.277874,-0.790033,-1.532127,-1.276893,-1.105579,-1.348725,1.189949,-0.79055,0.433056,0.960849,1.216779,-1.534132,0.29467,0.001139,-0.105837,1.736056,N
0.170829,-1.300518,0.366382,0.616928,1.199879,-1.418768,1.062119,1.630857,1.205834,-0.913612,0.216461,-1.173758,-0.50898,1.570995,-1.16661,1.006457,-0.28958,1.690174,0.796054,-0.547242,1.076958,0.80912,0.4074,0.489808,0.61463,N
-1.619978,-0.557297,1.373637,-0.673113,-0.730998,1.39907,-0.679671,-0.039477,-1.250855,0.514902,-0.067987,-0.683518,-1.66575,0.901343,0.896787,-1.314533,-1.49228,-0.96576,0.380515,0.152979,0.069409,1.404787,-0.121552,1.620336,-1.583909,P
0.149712,-0.239842,-1.236088,0.507785,0.811518,-0.851315,0.215781,0.691586,0.101103,-0.00138,0.040457,-0.351903,1.15598,1.118218,-1.251251,1.004315,-1.069566,-1.001251,1.386765,-0.80732,1.562474,0.706575,1.465051,1.447222,0.053628,N
-0.288751,-0.456533,0.386145,-1.145164,0.53284,-1.209782,-1.751516,0.38232,0.939379,-0.561862,1.127659,-0.546152,-0.656357,-1.117746,1.06299,-1.510105,1.037403,-0.360471,1.076041,0.094655,-1.641457,-1.1217,0.184426,0.061446,-0.336933,P
1.132138,-1.67999,-0.652462,1.676332,-0.443475,1.629398,-1.556092,-0.833437,-1.689577,0.886877,1.556944,1.37657,-0.39394,-0.319222,0.106079,0.178248,1.414365,-0.41073,0.308303,-1.068631,1.648001,0.561459,-0.063931,-1.61036,-0.571511,N
1.551123,1.52502,1.297401,1.17777,-0.493069,0.110764,-1.304927,1.476995,-1.314243,0.241532,0.262202,-0.717357,0.893598,1.170531,-0.322147,-0.592819,-1.373754,1.208923,-1.603808,-1.159937,-0.545538,-1.332615,-0.054209,-1.289416,0.855827,N
-0.131673,0.278296,1.657194,0.186995,0.015703,-0.879524,-0.486559,0.789014,-0.663031,1.411838,0.709479,-1.441948,1.317867,-1.662389,-1.453508,0.419361,0.684235,-1.466536,0.366984,0.362878,-0.018504,-1.487255,-0.15573,0.732181,1.7418,N
-0.598952,1.134317,1.129352,0.17235,1.184497,-0.452564,1.320242,0.188847,-1.096322,1.287459,-1.199358,-0.779659,-1.499959,-1.510288,-1.577969,0.455627,0.356641,0.343268,-0.419294,-0.872391,1.653318,-1.396966,1.525353,1.398045,-0.038984,N
1.206175,-1.149488,-0.011375,-1.551465,1.493944,-0.225176,1.590511,-0.689872,0.278013,0.638385,-0.919005,1.649499,-1.140362,0.29667,1.674249,1.322417,1.623462,0.402116,-1.596302,1.679705,0.03245,-0.370445,-0.043002,0.537139,1.391682,P
0.092216,-1.277394,1.334035,0.845448,-0.718953,-0.08159,-0.892978,-0.615693,1.436526,-0.30672,-1.006985,-0.602151,-0.821746,-1.253359,1.282745,-0.858261,1.59978,0.727855,-0.003659,-0.288751,1.727908,0.878298,1.248014,0.56023,0.780967,P
-1.195709,-0.083575,-1.635673,1.231122,0.046735,-1.688086,0.560557,-1.475032,-1.023087,0.304086,0.732434,-0.256563,-1.417899,-0.77878,1.667495,0.894675,-0.762605,-0.918593,-0.324372,-1.219311,0.807623,1.277949,-0.830439,1.543237,-0.41549,N
1.070926,-1.422213,-0.611703,-0.065215,-0.654942,1.028368,0.808253,1.710002,0.436953,1.238083,-1.533776,-0.920163,-1.039267,0.260373,1.528546,0.765841,-0.388629,0.892763,-1.104915,0.731001,1.570079,-0.801667,1.384172,0.535204,0.274089,P
1.343939,1.677109,-0.38365,-1.526123,-0.131113,0.086317,-0.77731,0.098639,-0.05356,1.296433,-1.70545,-0.504558,-0.614217,-0.744162,-0.010688,-1.433589,1.022585,-0.966658,1.041738,0.804892,0.844257,-0.156926,0.150879,0.558805,0.085179,P
-0.352807,-0.484803,1.372168,0.646063,0.863747,-1.527701,1.339311,0.857473,1.166306,-0.329412,-1.048001,1.377268,1.378421,0.483048,1.601734,-0.958351,-1.634237,-0.277747,-0.161195,0.875105,1.688684,1.248384,-0.049445,0.350077,-0.607456,N
1.182857,-1.477724,1.202225,-0.593309,0.241088,-1.73238,0.95182,0.104563,0.020614,-0.864913,1.443864,0.005347,0.660357,0.870943,-1.59969,-0.783576,1.184976,-1.10849,1.009921,1.399296,-0.88131,-1.384229,-0.710214,-0.357942,1.320836,P
1.661697,0.152304,-1.390651,1.27954,1.540353,1.659819,1.081461,1.141005,1.199902,1.136915,0.984161,1.459408,-0.106191,-0.397377,1.122828,0.126233,-0.440066,1.267139,1.331098,1.171334,-0.049805,0.208723,1.160084,1.518904,-1.611805,N
-1.025551,-0.70767,-1.51333,-0.419142,-0.402471,-0.924463,-1.29492,-0.50333,-0.275211,-0.336903,0.368327,-1.334952,1.272144,0.015283,0.812369,0.347695,-1.223515,1.671723,-1.469345,-1.414198,0.325965,0.754806,-0.223675,-1.389203,-0.525835,P
-0.502704,0.397477,-0.440114,-1.444495,0.775451,-1.572351,-1.520363,0.294383,1.670668,-0.059346,1.035316,0.614119,-0.359377,1.248329,-0.200588,-0.981883,-1.603914,-0.39223,0.731899,-1.277717,-0.040546,-0.952403,-1.471909,1.262356,0.623639,P
-1.389334,0.900513,-0.945523,-1.200349,-0.122628,1.214767,0.874101,-1.584242,0.431249,0.268832,0.145984,0.422945,0.74479,1.440204,-1.551324,0.77375,-1.551967,0.695598,0.152225,-0.452367,-1.481781,1.25083,-0.83926,-1.585472,0.718181,P
0.183274,0.753725,-1.20439,0.080756,0.794895,-1.227619,0.969776,-0.102903,-1.32523,0.928701,1.01199,0.415599,0.04725,1.327732,-1.508548,0.107843,-1.729306,-0.531957,0.197868,-0.488528,0.984426,0.026567,-0.465144,-0.057827,-0.514502,N
0.80404,-0.83768,0.640822,1.649808,-0.298574,-1.150547,0.474205,-1.517132,0.447654,0.938674,-1.006766,0.154474,0.945454,-0.068008,-1.454569,-1.157642,-1.139895,1.312993,-1.449686,-0.000466,0.154651,0.074393,1.638908,0.675784,-1.600574,N
-1.200481,-0.683665,1.361686,-0.908861,-0.485768,-1.304114,0.837386,0.014292,-0.400986,0.881714,1.754301,-0.796763,1.015787,-1.30728,-0.6333,-1.219991,-1.138889,-0.732173,0.951775,1.619751,0.235249,1.167489,1.512427,-0.448626,-0.380713,P
0.407204,-1.650728,1.366524,-1.311688,1.656942,1.650507,-1.166334,-1.084483,0.719883,1.280097,0.935729,-0.595185,0.271547,-0.635198,1.305642,-1.454623,-0.551989,-1.272294,-0.987086,1.684115,-0.490956,1.424224,1.28607,-0.445618,-0.906393,P
0.3237,-0.197186,0.534813,-1.700443,-1.711071,0.188197,0.752692,0.035069,1.497606,-0.615146,-0.342722,-1.50547,1.100675,0.734313,-1.557157,-1.266393,1.557546,-0.525771,0.245464,-0.069834,-0.953781,0.664634,1.557538,1.377011,-1.175251,P
-0.514942,-1.642644,-0.888036,0.621086,1.014176,0.46963,-0.853152,-1.659081,-1.373155,0.096454,-1.195686,1.216023,0.988642,-0.010565,0.56522,-0.11593,1.157921,1.114597,-0.579524,-0.815798,0.374295,1.082953,-0.570332,0.625972,-1.53544,P
0.721653,-1.517184,0.668822,1.315743,0.6759,0.334405,0.371036,-0.570985,-1.705858,1.205503,1.510015,1.671179,-0.391409,-0.938574,-0.446123,-0.150108,-1.419461,0.094856,-0.998465,0.860473,-1.433339,1.111658,0.193697,-1.560152,-1.465072,P
1.101784,0.711773,-1.378776,-1.482725,-0.174545,-1.05251,-0.059845,1.058379,1.606468,-1.074528,-0.482835,1.038408,0.86296,0.896054,0.795762,0.121271,0.610782,-0.234713,0.102541,1.493095,-1.057972,1.727241,-0.929831,-1.64193,1.246658,N
-1.376596,-0.697176,-0.818667,0.185726,-0.79948,1.226593,-1.321657,-1.349177,1.0165,-0.84034,0.569893,0.56168,1.236153,0.594187,1.188702,0.179896,0.688805,0.93009,1.656292,-0.792699,0.586566,-1.414716,-0.90261,0.137464,-1.109465,P
-0.894994,1.391909,-0.200851,-1.598147,-1.108098,-0.740124,0.659903,0.822229,-0.602725,0.480166,0.136797,1.434062,0.812435,-1.753724,-1.04324,0.634252,-1.673727,-0.476474,-0.699625,1.132572,-1.432866,-1.338041,1.130705,-0.931011,-0.545633,P
0.339869,0.8711,-1.3717,-0.861887,-1.383336,-0.021163,-1.203238,-1.107352,-1.69392,0.910948,0.934385,0.820147,-0.491738,-1.250924,-1.569268,0.380298,0.718876,-1.383998,1.643113,0.208637,0.13488,0.387186,-0.209747,-0.933976,0.733973,N
1.214746,-0.745359,0.991748,-1.69584,1.15796,-0.229205,0.854314,-1.290781,-1.167443,-0.176077,0.277284,-0.942336,-0.891047,0.916968,1.144101,-0.654748,-1.272195,-0.270498,-1.597499,1.300943,-1.303734,0.199224,1.383974,-0.413275,-0.742122,N
1.33921,-0.035989,0.47606,-1.406503,-1.470591,0.248284,1.032596,-1.575654,-1.484324,-0.933827,-0.591141,-1.494973,1.257352,-1.299362,-0.253248,-0.808818,-1.524867,-1.132947,-1.255546,-0.901225,-1.496829,0.600772,-1.709393,-0.826806,1.297709,P
1.154393,0.430651,1.522559,-0.479178,0.790993,-0.57771,-0.180151,-1.301578,0.024811,1.083953,-0.254395,-0.057436,-1.421989,-0.368007,0.375335,0.535022,-1.409752,-0.784146,-1.689579,-1.248996,-0.430747,-0.232941,-0.282091,0.75936,-0.331325,N
0.382829,-0.482943,-0.877743,-1.291606,0.480819,0.756843,-0.671372,0.471068,0.059702,1.719379,-1.007054,-0.573302,-0.849863,-1.051463,-0.125282,0.139429,-0.754608,-1.08531,-0.769993,-0.788371,-0.866408,-0.167322,0.453447,1.487157,-0.684844,P
-1.152503,-0.288676,0.400612,-1.293137,0.733139,-0.925433,1.560668,-0.306004,1.415179,1.042461,0.098987,-1.725288,1.162736,-0.53143,0.244961,-1.372666,0.195974,1.15895,0.919969,0.123805,-0.498307,0.393892,1.78134,1.071345,0.423061,P
-0.722415,-0.506235,0.783229,1.516401,-0.536569,-0.414786,-1.108411,-0.289334,-1.487563,1.088373,-1.053848,-1.34926,0.480079,0.884896,-0.615211,1.174855,-0.699372,0.958327,-0.790711,-0.445318,-1.087342,-0.5955,-0.123508,0.015101,-1.187729,N
-0.249301,0.438616,-0.150579,1.563436,-0.870419,-0.498245,-1.571338,0.508089,1.576873,1.644939,-1.701323,-0.277257,-0.623435,1.233378,0.812139,1.639598,-1.659537,-1.051797,0.864168,1.010434,-0.022822,-0.881707,0.708262,1.700889,-0.691209,N
-0.770715,1.567538,1.665066,0.667862,1.015662,0.71863,0.658258,-0.62577,0.625543,0.505578,-1.176314,0.050882,-0.10128,0.607714,1.238668,1.202952,0.735996,0.950368,0.990806,1.053591,-0.252337,-1.489621,-1.010719,-1.358297,0.982437,N
0.011891,1.373,0.644953,0.734339,-1.535548,-1.05419,-0.5464,-1.293313,0.647985,-0.763889,-0.671277,1.498392,-0.314343,0.69515,-1.703912,0.594343,-0.066969,0.304075,1.14158,1.339256,0.191671,-1.238654,-1.143876,-0.786272,-1.410978,N
1.700762,0.139987,-1.555761,1.121948,1.571264,0.193269,1.276511,-1.448822,-1.062799,-0.502098,0.83105,-1.267237,-0.671542,-1.132224,1.025992,0.045422,-1.249316,0.233513,0.316119,0.869288,0.166674,0.895912,-0.774275,0.479283,1.241044,N
0.408342,0.686615,1.691464,-1.145304,-1.234047,-1.223869,-1.308993,0.057509,-0.007237,-1.138997,-0.377168,1.4005,-1.09963,-1.55581,-0.660644,-0.117326,-1.70777,0.162704,-1.479958,-1.574995,-1.226973,-0.196589,0.446783,-0.799358,0.221348,N
-1.459591,0.850717,-0.03713,0.708855,-1.264154,0.662545,-0.943016,-0.330239,-1.054239,-0.383805,-1.241833,0.257694,0.019973,-0.556224,-1.60901,-1.243052,1.140608,1.458962,-1.679472,-0.169726,-0.805989,-0.116676,0.717667,0.80716,-1.011522,P
1.388979,0.434606,-0.717042,-0.815877,1.082375,1.396753,0.56442,-0.220867,1.468613,1.07453,-0.047781,-0.61569,0.0505,-1.39321,1.17066,1.642374,0.325957,0.293724,-0.7686,0.645597,1.220734,0.374369,0.554523,1.498248,-0.800219,N
0.896115,-0.871736,1.365278,0.445776,0.317073,-0.044965,-0.805693,0.2156,1.114885,0.04426,-0.819952,-1.721604,1.260893,0.206992,-0.690437,1.197435,0.93301,1.214681,-0.894493,-1.431212,-0.566333,0.243756,1.007585,-1.205843,1.156883,N
