@relation JapaneseVowels-weka.filters.unsupervised.attribute.Copy-R1-weka.filters.unsupervised.attribute.Remove-R1

@attribute utterance numeric
@attribute frame numeric
@attribute coefficient1 numeric
@attribute coefficient2 numeric
@attribute coefficient3 numeric
@attribute coefficient4 numeric
@attribute coefficient5 numeric
@attribute coefficient6 numeric
@attribute coefficient7 numeric
@attribute coefficient8 numeric
@attribute coefficient9 numeric
@attribute coefficient10 numeric
@attribute coefficient11 numeric
@attribute coefficient12 numeric
@attribute binaryClass {P,N}

@data
9,13,1.611993,-0.71044,0.446422,0.177278,0.286573,0.102108,-0.367764,-0.156919,-0.2248,-0.242608,0.1645,0.047032,N
9,14,1.529423,-0.699914,0.384836,0.273916,0.284864,0.111229,-0.422259,-0.079049,-0.198201,-0.29037,0.179198,0.035879,N
9,15,1.358692,-0.672804,0.436376,0.330847,0.298519,0.066996,-0.4317,-0.039963,-0.178507,-0.287354,0.152888,-0.016471,N
9,16,1.37559,-0.734745,0.520157,0.30461,0.337037,0.042646,-0.387385,-0.034087,-0.230783,-0.285107,0.180336,-0.052253,N
9,17,1.481814,-0.904536,0.652986,0.258349,0.372686,0.004058,-0.375534,-0.011888,-0.265604,-0.278797,0.185892,-0.087372,N
9,18,1.515759,-0.934969,0.647722,0.277886,0.377461,-0.000898,-0.367178,-0.014993,-0.285441,-0.27202,0.183333,-0.107935,N
9,19,1.558354,-0.906916,0.586695,0.299804,0.377374,0.004288,-0.345487,-0.037738,-0.304957,-0.26226,0.173711,-0.111097,N
9,20,1.54094,-0.8889,0.627862,0.260245,0.409123,-0.009881,-0.374699,-0.030971,-0.301894,-0.264241,0.159657,-0.120765,N
9,21,1.466947,-0.849363,0.648174,0.291665,0.400575,-0.011553,-0.354638,-0.065039,-0.296866,-0.22897,0.132368,-0.141296,N
9,22,1.578368,-0.869018,0.674816,0.300585,0.396288,-0.024568,-0.368117,-0.068135,-0.273898,-0.225763,0.104358,-0.1503,N
9,23,1.591924,-0.798423,0.728374,0.238048,0.425595,-0.060428,-0.430649,-0.0419,-0.244881,-0.247688,0.077049,-0.144344,N
9,24,1.454448,-0.690366,0.678094,0.253824,0.444602,-0.045315,-0.446628,-0.062333,-0.208914,-0.260407,0.071448,-0.13373,N
10,1,1.720754,0.010479,0.354998,-0.515847,0.032954,-0.492904,-0.176563,0.225939,-0.120848,-0.146941,-0.11194,0.069714,N
10,2,1.754186,-0.146909,0.360816,-0.397811,0.075221,-0.4497,-0.190746,0.252474,-0.149821,-0.132267,-0.126921,0.021162,N
10,3,1.434685,-0.08974,0.268809,-0.283737,0.044152,-0.267194,-0.21518,0.177159,-0.114408,-0.200048,-0.110405,-0.009389,N
10,4,1.236936,-0.134536,0.200361,-0.205342,0.115107,-0.144189,-0.198622,0.060671,-0.167579,-0.23664,-0.135416,0.047944,N
10,5,1.505293,-0.419218,0.280057,-0.222245,0.207489,-0.061682,-0.215156,0.015237,-0.154116,-0.324812,-0.185479,0.112412,N
10,6,1.537248,-0.475625,0.368875,-0.140776,0.18437,-0.00548,-0.206548,-0.078896,-0.176412,-0.349618,-0.135382,0.179044,N
10,7,1.565709,-0.440394,0.227486,0.119799,0.182469,-0.028131,-0.22007,-0.119116,-0.233638,-0.336039,-0.020578,0.18408,N
10,8,1.62503,-0.380361,0.106447,0.278826,0.212608,-0.107166,-0.183639,-0.127615,-0.271942,-0.265499,-0.001553,0.142535,N
10,9,1.687084,-0.710602,0.344205,0.270812,0.303004,-0.181684,-0.220784,-0.047721,-0.301402,-0.229903,0.022823,0.0793,N
10,10,1.405275,-0.418337,0.226137,0.301184,0.340012,-0.14146,-0.343844,-0.053411,-0.257823,-0.223365,0.057141,0.043125,N
10,11,1.379467,-0.429297,0.222273,0.327113,0.440683,-0.224081,-0.291186,-0.097149,-0.270429,-0.153661,0.038937,0.026258,N
10,12,1.388737,-0.59066,0.300933,0.342675,0.412939,-0.212705,-0.195809,-0.155854,-0.300094,-0.11476,0.041859,0.033958,N
10,13,1.423059,-0.643738,0.296279,0.351851,0.452219,-0.207946,-0.171174,-0.173904,-0.319767,-0.0865,0.029628,0.026568,N
10,14,1.376422,-0.681156,0.406414,0.290211,0.466918,-0.142681,-0.19212,-0.216962,-0.275877,-0.068733,-0.025688,0.022251,N
10,15,1.351184,-0.677556,0.404298,0.35881,0.455207,-0.181377,-0.170452,-0.201633,-0.259083,-0.098875,-0.036473,0.034121,N
11,1,1.143824,-0.363423,0.816897,-0.426212,-0.309629,-0.315248,-0.11781,0.266063,-0.104472,-0.159541,0.034705,0.064737,N
11,2,1.330639,-0.126492,0.763679,-0.375558,-0.155013,-0.358373,-0.095703,0.286107,-0.129475,-0.186735,0.031634,0.099495,N
11,3,1.24666,0.151568,0.433001,-0.168661,-0.044385,-0.388238,-0.081486,0.150919,-0.101748,-0.242081,0.02314,0.146887,N
11,4,1.392635,-0.421071,0.289392,-0.124899,-0.078864,-0.331562,-0.007683,0.217956,-0.216796,-0.241327,-0.067215,0.101259,N
11,5,1.531482,-0.897376,0.260646,-0.224507,-0.1286,-0.291986,0.039358,0.314414,-0.204533,-0.290636,-0.080772,0.039547,N
11,6,1.321063,-0.629456,0.507952,-0.378778,-0.105466,-0.235558,-0.080671,0.27653,-0.226676,-0.351187,-0.073166,0.098491,N
11,7,1.34676,-0.458321,0.588088,-0.302881,0.01245,-0.208158,-0.133915,0.22069,-0.247244,-0.330439,-0.026863,0.141789,N
11,8,1.573314,-0.397875,0.251634,-0.024583,0.089206,-0.220509,-0.038019,0.157918,-0.37698,-0.300661,0.029323,0.148048,N
11,9,1.553535,-0.391296,0.30002,-0.109167,0.204107,-0.227375,-0.028637,0.139205,-0.445621,-0.290495,0.021562,0.162006,N
11,10,1.47677,-0.418898,0.299984,-0.097451,0.287593,-0.25244,-0.068394,0.096903,-0.428354,-0.236317,-0.035986,0.150682,N
11,11,1.51234,-0.440015,0.370184,-0.061555,0.325185,-0.268885,-0.142325,0.035137,-0.382929,-0.206053,-0.037091,0.141026,N
11,12,1.612976,-0.420729,0.436955,-0.093796,0.307753,-0.190457,-0.189156,-0.101801,-0.315215,-0.234513,-0.047591,0.200807,N
11,13,1.51588,-0.393612,0.439643,-0.064997,0.336189,-0.151479,-0.196304,-0.1352,-0.343617,-0.226975,0.003575,0.163767,N
11,14,1.487594,-0.383806,0.457377,-0.000168,0.377435,-0.168164,-0.21138,-0.121725,-0.416442,-0.111344,0.054453,0.005791,N
11,15,1.238548,-0.340393,0.336696,0.192329,0.413599,-0.250835,-0.189703,-0.091153,-0.378037,-0.116514,0.019712,0.015644,N
11,16,1.259592,-0.367733,0.329388,0.237303,0.486785,-0.306352,-0.139308,-0.127937,-0.344188,-0.113356,-0.01897,0.086209,N
11,17,1.266675,-0.381534,0.426722,0.19933,0.45691,-0.210103,-0.130094,-0.191522,-0.329011,-0.111354,0.017625,0.073537,N
11,18,1.277499,-0.39,0.373679,0.284657,0.496169,-0.248827,-0.102787,-0.17057,-0.323349,-0.10986,-0.015355,0.059884,N
11,19,1.281115,-0.438363,0.377119,0.329054,0.56031,-0.333618,-0.053044,-0.153551,-0.329441,-0.074047,-0.097614,0.065212,N
11,20,1.154672,-0.437738,0.370437,0.384381,0.535907,-0.282073,0.018836,-0.211338,-0.343411,-0.073718,-0.073466,0.052374,N
11,21,1.130783,-0.445543,0.364569,0.425989,0.531755,-0.24613,0.033795,-0.269103,-0.310263,-0.086934,-0.07091,0.057424,N
11,22,1.08009,-0.489756,0.471141,0.484207,0.390487,-0.165356,0.035563,-0.385489,-0.207016,-0.129711,-0.049912,0.04397,N
11,23,1.057251,-0.514995,0.494061,0.551688,0.321113,-0.09109,-0.013465,-0.444286,-0.10689,-0.165313,-0.06621,0.038621,N
12,1,0.800522,0.395285,0.493002,-0.253173,-0.516464,-0.331558,0.115512,0.010137,0.083276,-0.029377,-0.004827,0.108569,N
12,2,0.796307,0.310857,0.562126,-0.258161,-0.516958,-0.353113,0.188654,-0.052386,0.112706,-0.067745,-0.016408,0.141233,N
12,3,0.805716,0.265494,0.52739,-0.32274,-0.384788,-0.341542,0.177676,-0.058983,0.075669,-0.093875,-0.073445,0.168804,N
12,4,0.800297,0.302975,0.335931,-0.33177,-0.270319,-0.265806,0.199208,-0.049145,0.018432,-0.213068,-0.051511,0.131266,N
12,5,0.732117,0.311745,0.273789,-0.363404,-0.15062,-0.21675,0.154201,-0.031906,-0.039511,-0.246001,-0.087859,0.144529,N
12,6,0.781415,0.219573,0.3412,-0.366434,-0.093734,-0.167931,0.077928,-0.042151,-0.016295,-0.289385,-0.111269,0.19053,N
12,7,0.9481,0.09246,0.350522,-0.268076,-0.026212,-0.176385,0.028671,-0.154875,-0.003311,-0.339176,-0.044317,0.241843,N
12,8,0.994979,0.006343,0.330657,-0.193302,0.094676,-0.148816,0.020258,-0.25223,-0.092747,-0.332451,-0.016312,0.260521,N
12,9,0.958847,-0.030636,0.288624,-0.009465,0.118768,-0.061053,-0.064116,-0.403978,-0.005774,-0.369379,0.026298,0.232154,N
12,10,0.910412,-0.060027,0.349972,0.14695,0.143977,-0.029119,-0.129842,-0.456497,0.014726,-0.303288,0.036358,0.143797,N
12,11,0.7937,-0.173967,0.284486,0.327683,0.282067,-0.076451,-0.154679,-0.366768,-0.040127,-0.290624,0.044375,0.095339,N
12,12,0.795708,-0.25085,0.302034,0.359372,0.349473,-0.133246,-0.112612,-0.371102,-0.057638,-0.292711,0.045088,0.078585,N
12,13,0.730497,-0.247311,0.357998,0.364837,0.338389,-0.118102,-0.100266,-0.383961,-0.031715,-0.337306,0.032935,0.075689,N
12,14,0.793042,-0.247226,0.440944,0.34453,0.335469,-0.160599,-0.151398,-0.343337,0.009328,-0.400983,0.01996,0.087633,N
12,15,0.658688,-0.234403,0.556802,0.349818,0.267389,-0.150809,-0.203088,-0.271299,-0.002447,-0.432495,0.054131,0.023707,N
13,1,1.537183,-0.019954,0.289778,-0.31196,-0.119883,-0.408652,-0.109311,0.423848,0.043656,-0.126077,0.068359,0.047961,N
13,2,1.507315,-0.095101,0.345358,-0.356143,-0.013246,-0.384331,-0.153393,0.432324,0.008269,-0.184544,0.052687,0.027237,N
13,3,1.574646,-0.100629,0.452088,-0.388427,-0.053732,-0.345429,-0.156549,0.385444,-0.019361,-0.184289,0.098103,0.048031,N
13,4,1.504845,-0.171158,0.451372,-0.411951,0.013635,-0.27002,-0.134805,0.289466,-0.03917,-0.176536,0.077733,0.110177,N
13,5,1.508556,-0.291514,0.43243,-0.402846,0.08483,-0.196651,-0.154087,0.222237,-0.029452,-0.220182,-0.019951,0.176791,N
13,6,1.610055,-0.405364,0.327806,-0.30613,0.115126,-0.138801,-0.160862,0.175678,-0.014439,-0.252518,-0.123595,0.167189,N
13,7,1.379594,-0.206247,0.072986,-0.175824,0.102402,-0.065519,-0.103123,0.097908,-0.000695,-0.37922,-0.103201,0.205124,N
13,8,1.450007,-0.178937,0.071381,-0.136031,0.147804,0.010888,-0.135866,0.077924,-0.091754,-0.435766,-0.100893,0.186682,N
13,9,1.714003,-0.392106,0.211441,-0.079745,0.267123,0.05949,-0.188361,0.050761,-0.19096,-0.368236,-0.104726,0.104525,N
13,10,1.5727,-0.461395,0.353863,0.040394,0.323945,0.028644,-0.12152,-0.139401,-0.261805,-0.202364,-0.056542,0.119986,N
13,11,1.521947,-0.416731,0.369677,0.111857,0.353614,-0.034514,-0.160957,-0.148336,-0.235644,-0.218637,-0.007582,0.149372,N
13,12,1.453766,-0.464098,0.394296,0.178633,0.434347,-0.088104,-0.260313,-0.052081,-0.268762,-0.176284,0.076081,0.025526,N
13,13,1.248918,-0.493949,0.550772,0.162857,0.505091,-0.152953,-0.283755,-0.042731,-0.256534,-0.150737,0.093485,-0.006013,N
13,14,1.148231,-0.50918,0.713661,0.138454,0.532861,-0.158411,-0.3316,-0.06189,-0.20263,-0.191553,0.0665,0.012181,N
13,15,1.26504,-0.553742,0.705915,0.253473,0.453579,-0.130459,-0.350978,-0.093914,-0.161738,-0.233712,0.055871,-0.000068,N
13,16,1.269335,-0.541318,0.657373,0.310146,0.44646,-0.129198,-0.361661,-0.05467,-0.200724,-0.244854,0.081507,-0.065942,N
13,17,1.314084,-0.576264,0.64117,0.316284,0.423832,-0.082105,-0.382053,-0.019413,-0.238557,-0.251735,0.11619,-0.125248,N
14,1,0.909315,-0.112361,0.749605,-0.536469,-0.185042,-0.330685,-0.097017,0.368622,-0.110583,-0.107461,0.127103,0.017513,N
14,2,0.93,-0.214157,0.72618,-0.439735,-0.133005,-0.286941,-0.084586,0.376297,-0.160981,-0.206677,0.12716,0.016802,N
14,3,1.037476,-0.11028,0.455088,-0.293697,-0.079974,-0.295667,-0.06634,0.316656,-0.152178,-0.255779,0.125279,0.072215,N
14,4,1.201256,-0.176348,0.365536,-0.335663,-0.002864,-0.283062,-0.025602,0.329369,-0.193296,-0.30519,0.080274,0.118111,N
14,5,1.282603,-0.322722,0.398362,-0.309866,0.034961,-0.239511,-0.01917,0.328989,-0.246587,-0.321986,0.054446,0.141912,N
14,6,1.204281,-0.259559,0.351681,-0.235486,0.011143,-0.23247,0.012537,0.283033,-0.204994,-0.336961,-0.004666,0.196732,N
14,7,1.277014,-0.320963,0.371111,-0.195737,0.086672,-0.268478,-0.019691,0.214039,-0.235899,-0.278457,0.008626,0.229524,N
14,8,1.274289,-0.434685,0.468077,-0.20373,0.260138,-0.20492,-0.145586,0.149549,-0.254864,-0.228173,0.025656,0.247534,N
14,9,1.167247,-0.493665,0.550824,-0.189601,0.281682,-0.123073,-0.210232,0.136691,-0.236043,-0.239818,0.06439,0.224012,N
14,10,1.101487,-0.507149,0.595837,-0.089892,0.315784,-0.124667,-0.213016,0.090453,-0.255947,-0.217798,0.093615,0.168525,N
14,11,1.043519,-0.465808,0.659134,-0.004112,0.343252,-0.120977,-0.214221,0.005822,-0.2409,-0.194197,0.07218,0.142007,N
14,12,1.011749,-0.425444,0.760107,-0.045285,0.44411,-0.150515,-0.24194,0.013706,-0.253425,-0.228807,0.057901,0.161323,N
14,13,1.013762,-0.419543,0.805857,0.027499,0.488178,-0.163705,-0.266734,-0.001422,-0.257699,-0.212858,0.059976,0.109053,N
14,14,0.871575,-0.392858,0.761589,0.066469,0.461942,-0.016615,-0.249898,-0.040181,-0.28855,-0.200807,0.107939,0.028734,N
15,1,1.150639,-0.190578,0.562465,-0.146862,-0.402289,-0.385894,0.324414,-0.04772,-0.122438,-0.029703,-0.094095,0.158405,N
15,2,1.24706,-0.180708,0.501268,-0.159556,-0.332923,-0.332207,0.276059,-0.071612,-0.081193,-0.098538,-0.126867,0.194833,N
15,3,1.269098,-0.086498,0.29563,-0.095281,-0.275123,-0.293166,0.233744,-0.015973,-0.041817,-0.216096,-0.142268,0.170861,N
15,4,1.289961,-0.184865,0.326296,-0.132531,-0.173697,-0.248582,0.160253,0.023721,-0.030337,-0.275098,-0.23664,0.21162,N
15,5,1.389294,-0.326087,0.490548,-0.278633,-0.012178,-0.207796,0.055306,-0.004327,-0.033625,-0.277367,-0.345757,0.30113,N
15,6,1.456287,-0.398315,0.505372,-0.232021,0.158393,-0.196216,-0.080687,-0.118531,-0.049382,-0.231234,-0.35541,0.335051,N
15,7,1.420686,-0.390584,0.501999,-0.176515,0.234225,-0.124958,-0.1373,-0.211044,-0.047506,-0.192806,-0.348979,0.286742,N
15,8,1.252209,-0.307534,0.436751,0.008217,0.269128,-0.081013,-0.133184,-0.351726,0.003008,-0.265167,-0.226879,0.319441,N
15,9,1.062246,-0.248442,0.394744,0.142428,0.325677,-0.087827,-0.043432,-0.420459,-0.007272,-0.267961,-0.161362,0.279468,N
15,10,0.988805,-0.289113,0.431559,0.1298,0.421833,-0.028105,-0.105608,-0.423628,-0.011217,-0.240974,-0.146034,0.227469,N
15,11,0.997912,-0.322094,0.459435,0.148502,0.453039,0.018902,-0.14414,-0.452155,-0.018447,-0.174568,-0.166112,0.151809,N
15,12,0.953197,-0.280671,0.419334,0.278504,0.420468,-0.035079,-0.077954,-0.420954,-0.053173,-0.182767,-0.164439,0.092432,N
15,13,0.856577,-0.183545,0.432902,0.300241,0.43772,-0.138838,-0.057541,-0.383162,-0.078646,-0.222391,-0.095005,0.052156,N
15,14,0.744143,-0.268284,0.667431,0.181007,0.399796,-0.091024,-0.207869,-0.285421,-0.075059,-0.25867,-0.073679,0.021505,N
16,1,1.13164,0.270279,0.739673,-0.310325,-0.020386,-0.524192,-0.214623,0.168158,-0.178383,-0.121794,0.098868,0.112257,N
16,2,1.311113,-0.101263,0.502163,-0.377089,0.016965,-0.446904,-0.211112,0.242711,-0.159733,-0.200028,0.01518,0.097888,N
16,3,1.290049,-0.151758,0.4302,-0.424655,-0.020797,-0.442189,-0.184192,0.272168,-0.106583,-0.249256,-0.01316,0.109049,N
16,4,1.318292,0.072772,0.527553,-0.438854,-0.027352,-0.43952,-0.205391,0.275488,-0.080575,-0.288183,0.047822,0.116389,N
16,5,1.491549,0.063008,0.428127,-0.54266,0.018214,-0.263247,-0.128327,0.205839,-0.131185,-0.273277,-0.021589,0.064058,N
16,6,1.57544,-0.033412,0.297828,-0.429078,-0.006524,-0.206306,-0.110903,0.272779,-0.120511,-0.423546,-0.077252,0.053937,N
16,7,1.578925,-0.195205,0.179115,-0.236086,-0.042108,-0.122591,-0.165205,0.277252,-0.129835,-0.432228,-0.139707,0.018108,N
16,8,1.460078,-0.219225,0.174257,-0.257044,0.059286,-0.093446,-0.199549,0.13368,-0.099538,-0.393757,-0.177242,0.030802,N
16,9,1.569074,-0.312195,0.288262,-0.291316,0.221919,-0.12185,-0.200125,0.009694,-0.129985,-0.316388,-0.217049,0.101865,N
16,10,1.52871,-0.338273,0.400085,-0.273319,0.298208,-0.029769,-0.365356,0.030743,-0.067083,-0.347567,-0.160303,0.04703,N
16,11,1.448286,-0.457778,0.505819,-0.221032,0.410149,0.035309,-0.459872,-0.00287,-0.121979,-0.316971,-0.047551,-0.001591,N
16,12,1.381956,-0.4341,0.456064,-0.12495,0.483448,-0.027037,-0.403813,-0.061952,-0.232845,-0.274758,0.031929,0.01146,N
16,13,1.25838,-0.382374,0.421054,-0.043783,0.486485,-0.066118,-0.342631,-0.103734,-0.25765,-0.292643,0.043742,0.0407,N
16,14,1.164661,-0.399961,0.504965,0.002861,0.485255,-0.067494,-0.385267,-0.086977,-0.221528,-0.334659,0.056923,0.017084,N
16,15,1.119945,-0.429497,0.530462,0.123055,0.461943,-0.040234,-0.425122,-0.099275,-0.168386,-0.355327,0.055851,-0.005008,N
17,1,1.399128,-0.343207,0.716811,-0.585551,-0.131684,-0.253698,-0.259544,0.391923,-0.031476,-0.274924,0.113393,0.099427,N
17,2,1.267651,-0.531646,0.698621,-0.607688,-0.138077,-0.115771,-0.253289,0.398088,-0.028213,-0.369421,0.08051,0.07993,N
17,3,1.515121,-0.538119,0.63786,-0.592914,-0.044264,-0.08909,-0.320668,0.380823,0.00385,-0.401387,0.012239,0.078431,N
17,4,1.667603,-0.455854,0.444622,-0.422037,-0.001333,-0.08312,-0.220889,0.281283,-0.028172,-0.388253,-0.049455,0.117501,N
17,5,1.601337,-0.52825,0.371762,-0.320158,0.05635,-0.049962,-0.215847,0.2332,-0.070157,-0.399246,-0.103421,0.070863,N
17,6,1.731402,-0.689267,0.407254,-0.267094,0.125183,-0.082639,-0.191287,0.172756,-0.12852,-0.34301,-0.187941,0.064776,N
17,7,1.672725,-0.54403,0.40283,-0.252764,0.247749,-0.066841,-0.265544,0.050346,-0.128226,-0.356956,-0.156405,0.172157,N
17,8,1.473706,-0.48322,0.474933,-0.208832,0.40894,-0.056029,-0.338618,-0.028148,-0.198683,-0.29438,-0.061778,0.152167,N
17,9,1.520729,-0.567497,0.499117,-0.126332,0.515504,-0.052305,-0.40885,-0.052608,-0.243691,-0.221438,0.007783,0.076085,N
17,10,1.118043,-0.337721,0.288328,0.033412,0.53827,-0.095636,-0.332692,-0.122268,-0.214874,-0.247947,0.03768,0.066338,N
17,11,0.25604,-0.015887,0.360707,-0.000276,0.59197,-0.100101,-0.189571,-0.189323,-0.260202,-0.207469,0.019726,0.059951,N
17,12,0.072195,-0.013866,0.48677,0.033438,0.547263,-0.09718,-0.146265,-0.16858,-0.315835,-0.195759,0.004896,0.070725,N
17,13,0.590603,-0.317955,0.558842,0.182607,0.547286,-0.157872,-0.143011,-0.164173,-0.299377,-0.200045,-0.007571,0.081564,N
17,14,1.205052,-0.642617,0.775015,0.047188,0.471528,-0.027278,-0.390254,-0.035267,-0.297116,-0.322778,0.108221,0.009165,N
17,15,1.375627,-0.792459,0.978507,-0.015287,0.422981,0.025122,-0.515855,0.014642,-0.269192,-0.363116,0.133912,-0.054855,N
18,1,1.534764,-0.293634,0.697925,-0.231267,-0.387495,-0.423325,-0.169507,0.07916,0.139475,-0.09591,-0.153268,0.235328,N
18,2,1.534597,-0.275996,0.598688,-0.255996,-0.34072,-0.461127,-0.11927,0.102404,0.128827,-0.072071,-0.187969,0.199355,N
18,3,1.663754,-0.325568,0.510932,-0.234888,-0.323128,-0.467327,-0.056795,0.077065,0.103187,-0.042543,-0.222141,0.160647,N
18,4,1.575393,-0.572963,0.584884,-0.17643,-0.405552,-0.235987,-0.225425,0.060941,0.139739,-0.176076,-0.154424,0.163818,N
18,5,1.291198,-0.52998,0.587566,-0.084848,-0.325938,-0.234877,-0.301744,-0.000538,0.133549,-0.190451,-0.146277,0.215198,N
18,6,1.362346,-0.383617,0.504349,-0.242083,-0.144744,-0.278956,-0.149766,0.07075,0.11506,-0.1995,-0.268329,0.226013,N
18,7,1.365495,-0.280327,0.416021,-0.280696,-0.06286,-0.257479,-0.049423,0.065243,0.118959,-0.281476,-0.311725,0.281428,N
18,8,1.317975,-0.214486,0.331147,-0.179611,-0.11229,-0.170785,-0.036539,0.018351,0.078879,-0.361484,-0.202611,0.271559,N
18,9,1.284325,-0.27171,0.534851,-0.255311,-0.040557,-0.062876,-0.057025,-0.054398,-0.072339,-0.341362,-0.09613,0.285666,N
18,10,1.297862,-0.377045,0.709652,-0.243636,-0.040671,-0.009519,-0.102215,-0.15165,-0.143997,-0.245385,-0.070859,0.220023,N
18,11,1.322102,-0.448322,0.642123,-0.161898,0.068909,0.043746,-0.154014,-0.288204,-0.15533,-0.151219,-0.095504,0.170023,N
18,12,1.151756,-0.533564,0.621293,-0.037542,0.17088,0.043313,-0.163462,-0.304092,-0.150802,-0.1744,-0.106673,0.20205,N
18,13,1.083681,-0.535234,0.695113,-0.004617,0.260558,0.02185,-0.124814,-0.314721,-0.257629,-0.113459,-0.031813,0.159526,N
18,14,1.154806,-0.567144,0.642623,0.023376,0.385305,-0.014452,-0.120071,-0.226206,-0.353491,-0.11955,-0.006784,0.120687,N
18,15,1.256743,-0.567866,0.497713,0.122911,0.481967,-0.033109,-0.188238,-0.232968,-0.234989,-0.179231,-0.08904,0.150453,N
18,16,1.167572,-0.550867,0.538803,0.085081,0.533662,-0.004658,-0.245956,-0.201143,-0.252776,-0.159056,-0.072906,0.068453,N
18,17,1.028805,-0.460866,0.536727,0.096939,0.558503,-0.054245,-0.22201,-0.190706,-0.289209,-0.118297,-0.069364,0.009944,N
18,18,0.93788,-0.446114,0.562021,0.15628,0.479215,-0.013178,-0.204695,-0.262375,-0.219324,-0.152349,-0.075958,0.032376,N
18,19,0.948668,-0.50171,0.629602,0.104472,0.524328,-0.018305,-0.249413,-0.240205,-0.245911,-0.118478,-0.079405,-0.005528,N
18,20,0.901747,-0.52456,0.708061,0.122145,0.466772,-0.025465,-0.196691,-0.276497,-0.274327,-0.067234,-0.09246,-0.035072,N
18,21,0.870623,-0.492641,0.715869,0.174196,0.458146,-0.081129,-0.161138,-0.271707,-0.259461,-0.078972,-0.119568,-0.01613,N
19,1,1.088468,0.081806,0.650128,-0.539392,-0.223628,-0.421568,-0.07936,0.275351,0.001684,-0.144648,0.148221,0.124753,N
19,2,1.110773,-0.003066,0.631543,-0.564313,-0.122728,-0.299133,-0.107636,0.272824,-0.022504,-0.188468,0.071057,0.118375,N
19,3,1.078846,-0.157215,0.6309,-0.485817,-0.061556,-0.211835,-0.211373,0.325436,-0.001438,-0.270212,0.037612,0.132213,N
19,4,1.121062,-0.258559,0.575491,-0.394771,-0.02301,-0.156514,-0.224537,0.307288,0.026883,-0.346999,0.014087,0.194243,N
19,5,1.220499,-0.312835,0.569161,-0.462897,0.103559,-0.148069,-0.176889,0.353185,-0.06788,-0.406562,-0.029996,0.160991,N
19,6,1.310379,-0.373949,0.563711,-0.437805,0.139653,-0.089183,-0.207204,0.315265,-0.101206,-0.464401,-0.088258,0.136884,N
19,7,1.320922,-0.269567,0.446169,-0.358876,0.163303,-0.037222,-0.193452,0.149636,-0.00795,-0.45807,-0.203661,0.182205,N
19,8,1.21525,-0.207899,0.396295,-0.256758,0.240008,0.005079,-0.231156,0.026193,-0.052768,-0.459757,-0.109811,0.200211,N
19,9,1.184272,-0.255175,0.350293,-0.16251,0.334065,-0.011663,-0.25678,-0.037471,-0.087406,-0.475552,-0.05861,0.239672,N
19,10,1.156129,-0.40727,0.481644,-0.17461,0.397306,-0.010448,-0.281453,-0.018871,-0.162091,-0.427711,-0.03314,0.245073,N
19,11,1.098663,-0.471676,0.590945,-0.159013,0.387425,0.037219,-0.330942,-0.041723,-0.181212,-0.363392,0.024452,0.14965,N
19,12,1.166,-0.392987,0.505194,-0.081563,0.398887,0.033333,-0.28532,-0.152142,-0.203256,-0.314196,0.071793,0.13122,N
19,13,1.21733,-0.343095,0.402116,0.074703,0.360159,0.039451,-0.28537,-0.248302,-0.100481,-0.349669,0.039837,0.163704,N
19,14,1.140581,-0.349137,0.395489,0.105611,0.432321,0.032479,-0.308796,-0.243207,-0.104054,-0.366124,0.066262,0.151543,N
19,15,1.105063,-0.361028,0.399507,0.142749,0.442067,0.020123,-0.328473,-0.232185,-0.110911,-0.371956,0.083743,0.12826,N
19,16,1.1198,-0.359844,0.456107,0.126501,0.415173,0.023207,-0.348506,-0.224027,-0.137894,-0.351959,0.098603,0.081224,N
20,1,0.91504,0.113486,0.491946,-0.38262,-0.080644,-0.401453,-0.080646,0.232774,-0.183325,-0.287493,0.076799,0.082329,N
20,2,0.924537,-0.007616,0.538392,-0.449885,-0.084152,-0.321994,-0.057905,0.239916,-0.171668,-0.314774,0.012397,0.112309,N
20,3,1.031669,-0.046127,0.517596,-0.568272,-0.014802,-0.240863,-0.062075,0.252849,-0.182443,-0.345273,-0.012897,0.113723,N
20,4,1.216242,-0.453245,0.591269,-0.537921,-0.057184,-0.092234,-0.244966,0.219629,-0.055705,-0.399568,-0.107596,0.171011,N
20,5,1.333981,-0.505,0.604433,-0.471978,-0.043074,-0.010171,-0.287954,0.238005,-0.014779,-0.475696,-0.098344,0.184223,N
20,6,1.518447,-0.238606,0.308892,-0.393895,0.16396,-0.125613,-0.226945,0.173784,-0.018315,-0.455062,-0.155159,0.219508,N
20,7,1.540229,-0.356073,0.333341,-0.26174,0.189414,-0.111391,-0.151212,0.065817,-0.05416,-0.336337,-0.249153,0.200252,N
20,8,1.369999,-0.464169,0.592619,-0.294615,0.177478,0.113016,-0.30201,0.050336,-0.095241,-0.417746,-0.102435,0.128885,N
20,9,1.268603,-0.447585,0.663674,-0.200142,0.122722,0.23682,-0.323332,-0.002441,-0.100522,-0.437068,-0.068108,0.107189,N
20,10,1.544377,-0.562113,0.719667,-0.079853,0.195899,0.13926,-0.319965,-0.057332,-0.157751,-0.379497,0.006639,0.110016,N
20,11,1.437891,-0.376128,0.793687,-0.142931,0.305722,0.06801,-0.216893,-0.09879,-0.339762,-0.355722,0.128608,0.15971,N
